week,location,average_price
16/03/2013,Coimbatore,11.60(72.88)
16/03/2013,Tea Serve,94.41(64.77)
27/04/2013,Kolkata,157.00(160.41)
27/04/2013,Guwahati,156.28(155.88)
27/04/2013,Siliguri,132.53(141.57)
27/04/2013,Jalpaiguri,138.68(N.S.)
27/04/2013,mjunction,
27/04/2013,Cochin,124.09(104.59)
27/04/2013,Coonoor,100.64(78.26)
27/04/2013,Coimbatore,103.43(78.85)
27/04/2013,Tea Serve,87.24(69.14)
20/04/2013,Kolkata,156.49(124.63)
20/04/2013,Guwahati,163.52(141.97)
20/04/2013,Siliguri,138.81(139.73)
20/04/2013,Jalpaiguri,N.S.(N.S.)
20/04/2013,mjunction,
20/04/2013,Cochin,126.37(103.04)
20/04/2013,Coonoor,102.82(77.22)
20/04/2013,Coimbatore,105.52(79.30)
20/04/2013,Tea Serve,89.94(68.51)
13/04/2013,Kolkata,137.72(129.59)
13/04/2013,Guwahati,157.50(158.26)
13/04/2013,Siliguri,144.44(146.26)
13/04/2013,Jalpaiguri,N.S.(N.S.)
13/04/2013,mjunction,
13/04/2013,Cochin,129.78(98.82)
13/04/2013,Coonoor,105.02(75.93)
13/04/2013,Coimbatore,110.35(79.57)
13/04/2013,Tea Serve,91.84(65.97)
06/04/2013,Kolkata,132.08(102.56)
06/04/2013,Guwahati,131.67(133.30)
06/04/2013,Siliguri,143.98(122.72)
06/04/2013,Jalpaiguri,N.S.(N.S.)
06/04/2013,mjunction,
06/04/2013,Cochin,131.81(N.S.)
06/04/2013,Coonoor,109.48(74.27)
06/04/2013,Coimbatore,113.03(78.68)
06/04/2013,Tea Serve,96.11(66.26)
30/03/2013,Kolkata,N.S.(80.10)
30/03/2013,Guwahati,N.S.(88.87)
30/03/2013,Siliguri,N.S.(112.65)
30/03/2013,Jalpaiguri,N.S.(N.S.)
30/03/2013,mjunction,
30/03/2013,Cochin,N.S.(99.04)
30/03/2013,Coonoor,109.63(74.56)
30/03/2013,Coimbatore,117.47(76.41)
30/03/2013,Tea Serve,96.79(65.96)
23/03/2013,Kolkata,134.46(N.S.)
23/03/2013,Guwahati,127.98(N.S.)
23/03/2013,Siliguri,134.72(74.01)
23/03/2013,Jalpaiguri,N.S.(N.S.)
23/03/2013,mjunction,
23/03/2013,Cochin,134.62(94.41)
23/03/2013,Coonoor,110.75(73.68)
23/03/2013,Coimbatore,116.04(74.92)
23/03/2013,Tea Serve,99.61(64.27)
16/03/2013,Kolkata,N.S.(N.S.)
16/03/2013,Guwahati,N.S.(N.S.)
16/03/2013,Siliguri,N.S.(79.96)
16/03/2013,Jalpaiguri,N.S.(N.S.)
16/03/2013,mjunction,
16/03/2013,Cochin,124.30(90.21)
16/03/2013,Coonoor,107.93(71.83)
16/03/2013,Coimbatore,111.60(72.88)
16/03/2013,Tea Serve,94.41(64.77)
09/03/2013,Kolkata,137.56(87.56)
09/03/2013,Guwahati,122.39(80.16)
09/03/2013,Siliguri,124.68(N.S.)
09/03/2013,Jalpaiguri,N.S.(N.S.)
09/03/2013,mjunction,
09/03/2013,Cochin,116.86(89.23)
09/03/2013,Coonoor,104.00(72.58)
09/03/2013,Coimbatore,107.23(71.62)
09/03/2013,Tea Serve,91.28(62.85)
02/03/2013,Kolkata,140.62(92.43)
02/03/2013,Guwahati,N.S.(N.S.)
02/03/2013,Siliguri,N.S.(82.46)
02/03/2013,Jalpaiguri,N.S.(N.S.)
02/03/2013,mjunction,
02/03/2013,Cochin,110.03(86.26)
02/03/2013,Coonoor,99.83(71.87)
02/03/2013,Coimbatore,102.18(70.88)
02/03/2013,Tea Serve,84.98(64.34)
23/02/2013,Kolkata,133.19(99.14)
23/02/2013,Guwahati,121.85(75.29)
23/02/2013,Siliguri,121.78(82.20)
23/02/2013,Jalpaiguri,N.S.(N.S.)
23/02/2013,mjunction,
23/02/2013,Cochin,107.89(84.33)
23/02/2013,Coonoor,97.86(70.79)
23/02/2013,Coimbatore,99.32(70.59)
23/02/2013,Tea Serve,87.03(63.58)
16/02/2013,Kolkata,128.29(102.73)
16/02/2013,Guwahati,120.77(86.69)
16/02/2013,Siliguri,116.31(85.05)
16/02/2013,Jalpaiguri,N.S.(N.S.)
16/02/2013,mjunction,
16/02/2013,Cochin,105.71(85.35)
16/02/2013,Coonoor,98.37(71.93)
16/02/2013,Coimbatore,97.92(69.64)
16/02/2013,Tea Serve,91.77(64.24)
09/02/2013,Kolkata,130.35(106.79)
09/02/2013,Guwahati,119.13(86.75)
09/02/2013,Siliguri,113.36(89.16)
09/02/2013,Jalpaiguri,N.S.(N.S.)
09/02/2013,mjunction,
09/02/2013,Cochin,104.55(83.68)
09/02/2013,Coonoor,98.71(72.29)
09/02/2013,Coimbatore,97.61(70.46)
09/02/2013,Tea Serve,91.99(64.46)
02/02/2013,Kolkata,130.71(108.93)
02/02/2013,Guwahati,116.72(86.87)
02/02/2013,Siliguri,114.94(96.13)
02/02/2013,Jalpaiguri,N.S.(N.S.)
02/02/2013,mjunction,
02/02/2013,Cochin,102.89(82.19)
02/02/2013,Coonoor,98.21(71.79)
02/02/2013,Coimbatore,97.72(69.64)
02/02/2013,Tea Serve,93.47(64.24)
26/01/2013,Kolkata,139.69(112.19)
26/01/2013,Guwahati,116.64(86.06)
26/01/2013,Siliguri,112.69(N.S.)
26/01/2013,Jalpaiguri,N.S.(N.S.)
26/01/2013,mjunction,
26/01/2013,Cochin,101.43(82.81)
26/01/2013,Coonoor,98.16(71.40)
26/01/2013,Coimbatore,96.95(70.13)
26/01/2013,Tea Serve,94.34(67.50)
19/01/2013,Kolkata,137.50(113.44)
19/01/2013,Guwahati,121.70(87.81)
19/01/2013,Siliguri,115.51(N.S.)
19/01/2013,Jalpaiguri,98.42(N.S.)
19/01/2013,mjunction,
19/01/2013,Cochin,101.62(82.99)
19/01/2013,Coonoor,97.55(70.55)
19/01/2013,Coimbatore,96.20(70.77)
19/01/2013,Tea Serve,97.48(68.22)
12/01/2013,Kolkata,142.04(119.00)
12/01/2013,Guwahati,122.05(89.74)
12/01/2013,Siliguri,118.56(96.85)
12/01/2013,Jalpaiguri,97.30(N.S.)
12/01/2013,mjunction,
12/01/2013,Cochin,104.11(83.46)
12/01/2013,Coonoor,99.35(68.11)
12/01/2013,Coimbatore,98.31(68.54)
12/01/2013,Tea Serve,98.99(64.48)
05/01/2013,Kolkata,144.54(121.66)
05/01/2013,Guwahati,130.10(93.38)
05/01/2013,Siliguri,121.08(98.35)
05/01/2013,Jalpaiguri,99.40(N.S.)
05/01/2013,mjunction,
05/01/2013,Cochin,103.70(82.74)
05/01/2013,Coonoor,99.80(65.43)
05/01/2013,Coimbatore,98.81(68.29)
05/01/2013,Tea Serve,101.73(62.63)
28/12/2013,Kolkata,146.01(150.02)
28/12/2013,Guwahati,117.94(131.47)
28/12/2013,Siliguri,123.35(122.91)
28/12/2013,Jalpaiguri,N.S.(98.99)
28/12/2013,mjunction,
28/12/2013,Cochin,NS(NS)
28/12/2013,Coonoor,NS(NS)
28/12/2013,Coimbatore,NS(NS)
28/12/2013,Tea Serve,NS(NS)
21/12/2013,Kolkata,148.05(150.92)
21/12/2013,Guwahati,118.79(133.94)
21/12/2013,Siliguri,120.28(126.51)
21/12/2013,Jalpaiguri,N.S.(102.06)
21/12/2013,mjunction,
21/12/2013,Cochin,100.84(105.80)
21/12/2013,Coonoor,73.93(97.90)
21/12/2013,Coimbatore,80.40(96.79)
21/12/2013,Tea Serve,76.66(99.46)
07/12/2013,Kolkata,156.78(156.91)
07/12/2013,Guwahati,124.74(135.21)
07/12/2013,Siliguri,120.67(127.77)
07/12/2013,Jalpaiguri,N.S.(103.55)
07/12/2013,mjunction,
07/12/2013,Cochin,99.92(102.86)
07/12/2013,Coonoor,73.04(94.16)
07/12/2013,Coimbatore,81.18(93.30)
07/12/2013,Tea Serve,75.60(91.81)
30/11/2013,Kolkata,158.71(157.58)
30/11/2013,Guwahati,124.23(133.61)
30/11/2013,Siliguri,123.10(128.94)
30/11/2013,Jalpaiguri,N.S.(105.07)
30/11/2013,mjunction,
30/11/2013,Cochin,105.59(102.05)
30/11/2013,Coonoor,75.04(93.61)
30/11/2013,Coimbatore,81.08(93.21)
30/11/2013,Tea Serve,75.05(92.39)
23/11/2013,Kolkata,153.56(158.64)
23/11/2013,Guwahati,126.28(134.87)
23/11/2013,Siliguri,126.58(129.38)
23/11/2013,Jalpaiguri,N.S.(104.67)
23/11/2013,mjunction,
23/11/2013,Cochin,107.75(99.47)
23/11/2013,Coonoor,76.78(92.42)
23/11/2013,Coimbatore,84.38(92.72)
23/11/2013,Tea Serve,80.97(89.49)
16/11/2013,Kolkata,155.04(156.87)
16/11/2013,Guwahati,130.83(135.29)
16/11/2013,Siliguri,121.57(126.30)
16/11/2013,Jalpaiguri,N.S.(100.71)
16/11/2013,mjunction,
16/11/2013,Cochin,107.67(99.41)
16/11/2013,Coonoor,74.84(89.27)
16/11/2013,Coimbatore,82.56(NS)
16/11/2013,Tea Serve,77.55(87.91)
09/11/2013,Kolkata,153.35(156.08)
09/11/2013,Guwahati,131.90(131.40)
09/11/2013,Siliguri,120.62(122.4)
09/11/2013,Jalpaiguri,83.27(98.93)
09/11/2013,mjunction,
09/11/2013,Cochin,111.44(97.52)
09/11/2013,Coonoor,72.13(87.75)
09/11/2013,Coimbatore,81.90(89.18)
09/11/2013,Tea Serve,75.77(83.62)
02/11/2013,Kolkata,153.98 (152.76)
02/11/2013,Guwahati,130.49 (129.33)
02/11/2013,Siliguri,117.65 (120.08)
02/11/2013,Jalpaiguri,85.00 (96.52)
02/11/2013,mjunction,
02/11/2013,Cochin,112.25 (98.48)
02/11/2013,Coonoor,74.62(84.20)
02/11/2013,Coimbatore,N.S.(87.31)
02/11/2013,Tea Serve,75.48(82.04)
26/10/2013,Kolkata,158.61 (N.S.)
26/10/2013,Guwahati,132.59 (N.S.)
26/10/2013,Siliguri,118.36   (N.S.)
26/10/2013,Jalpaiguri,N.S.(N.S.)
26/10/2013,mjunction,
26/10/2013,Cochin,110.77 (98.57)
26/10/2013,Coonoor,78.07 (83.32)
26/10/2013,Coimbatore,85.18 (87.19)
26/10/2013,Tea Serve,76.88 (84.82)
19/10/2013,Kolkata,N.S. (155.24)
19/10/2013,Guwahati,N.S. (127.74)
19/10/2013,Siliguri,N.S. (113.36)
19/10/2013,Jalpaiguri,N.S. (94.49)
19/10/2013,mjunction,
19/10/2013,Cochin,113.58 (98.39)
19/10/2013,Coonoor,80.08 (84.69)
19/10/2013,Coimbatore,89.93 (86.87)
19/10/2013,Tea Serve,78.49 (84.98)
12/10/2013,Kolkata,162.20 (157.81)
12/10/2013,Guwahati,137.59 (131.21)
12/10/2013,Siliguri,115.07 (113.75)
12/10/2013,Jalpaiguri,N.S.(95.27)
12/10/2013,mjunction,
12/10/2013,Cochin,120.25 (99.71)
12/10/2013,Coonoor,85.01 (84.03)
12/10/2013,Coimbatore,96.27 (86.61)
12/10/2013,Tea Serve,82.92 (82.96)
05/10/2013,Kolkata,161.04 (NS)
05/10/2013,Guwahati,135.69 (133.39)
05/10/2013,Siliguri,116.82 (113.36)
05/10/2013,Jalpaiguri,85.65 (97.62)
05/10/2013,mjunction,
05/10/2013,Cochin,125.13 (101.96)
05/10/2013,Coonoor,86.89 (84.61)
05/10/2013,Coimbatore,95.25 (87.77)
05/10/2013,Tea Serve,85.66 (83.31)
28/09/2013,Kolkata,158.08 (157.49)
28/09/2013,Guwahati,131.80 (135.37)
28/09/2013,Siliguri,117.97 (112.58)
28/09/2013,Jalpaiguri,87.74 (96.20)
28/09/2013,mjunction,
28/09/2013,Cochin,131.49 (101.48)
28/09/2013,Coonoor,88.59 (87.60)
28/09/2013,Coimbatore,98.54 (88.31)
28/09/2013,Tea Serve,87.05 (83.94)
21/09/2013,Kolkata,158.47 (159.36)
21/09/2013,Guwahati,132.28 (136.13)
21/09/2013,Siliguri,116.66 (117.89)
21/09/2013,Jalpaiguri,85.89 (100.96)
21/09/2013,mjunction,
21/09/2013,Cochin,N.S. (102.02)
21/09/2013,Coonoor,88.11 (89.08)
21/09/2013,Coimbatore,99.75 (91.45)
21/09/2013,Tea Serve,89.14 (87.24)
14/09/2013,Kolkata,160.10 (167.08)
14/09/2013,Guwahati,131.44 (136.86)
14/09/2013,Siliguri,115.77 (119.97)
14/09/2013,Jalpaiguri,93.50 (106.72)
14/09/2013,mjunction,
14/09/2013,Cochin,130.17 (102.20)
14/09/2013,Coonoor,88.28 (91.85)
14/09/2013,Coimbatore,101.06 (92.90)
14/09/2013,Tea Serve,90.39 (88.13)
07/09/2013,Kolkata,156.74 (166.75)
07/09/2013,Guwahati,129.53 (139.27)
07/09/2013,Siliguri,113.90 (121.68)
07/09/2013,Jalpaiguri,88.22 (105.08)
07/09/2013,mjunction,
07/09/2013,Cochin,129.41 (97.75)
07/09/2013,Coonoor,87.02 (91.81)
07/09/2013,Coimbatore,98.80 (93.10)
07/09/2013,Tea Serve,92.87 (89.27)
31/08/2013,Kolkata,161.28 (169.18)
31/08/2013,Guwahati,132.90 (139.10)
31/08/2013,Siliguri,114.78 (122.95)
31/08/2013,Jalpaiguri,91.33 (107.08)
31/08/2013,mjunction,
31/08/2013,Cochin,126.81 (N.S.)
31/08/2013,Coonoor,86.71 (90.10)
31/08/2013,Coimbatore,95.19 (91.30)
31/08/2013,Tea Serve,88.10 (86.75)
24/08/2013,Kolkata,161.67 (168.91)
24/08/2013,Guwahati,132.92 (142.19)
24/08/2013,Siliguri,116.48 (125.24)
24/08/2013,Jalpaiguri,91.02 (107.66)
24/08/2013,mjunction,
24/08/2013,Cochin,123.39 (96.39)
24/08/2013,Coonoor,84.73 (87.34)
24/08/2013,Coimbatore,92.90 (89.39)
24/08/2013,Tea Serve,84.17 (87.48)
17/08/2013,Kolkata,173.07 (176.37)
17/08/2013,Guwahati,135.10 (141.27)
17/08/2013,Siliguri,115.80 (124.41)
17/08/2013,Jalpaiguri,91.10 (108.69)
17/08/2013,mjunction,
17/08/2013,Cochin,124.40 (97.20)
17/08/2013,Coonoor,85.13 (84.54)
17/08/2013,Coimbatore,92.92 (87.33)
17/08/2013,Tea Serve,84.54 (85.96)
