week,location,average_price
19/09/2020,Tea Serve,181.35(71.73)
12/09/2020,Kolkata,NS(168.08)
12/09/2020,Guwahati,281.29(149.50)
12/09/2020,Siliguri,253.80(132.25)
12/09/2020,Jalpaiguri,NS(NS)
12/09/2020,mjunction,263.75
12/09/2020,Cochin,195.02(NS)
12/09/2020,Coonoor,193.04(84.51)
12/09/2020,Coimbatore,192.82(89.83)
12/09/2020,Tea Serve,179.85(69.73)
05/09/2020,Kolkata,297.00(177.56)
05/09/2020,Guwahati,289.69(155.87)
05/09/2020,Siliguri,255.01(132.99)
05/09/2020,Jalpaiguri,NS(NS)
05/09/2020,mjunction,275.17
05/09/2020,Cochin,NS(108.07)
05/09/2020,Coonoor,194.12(82.67)
05/09/2020,Coimbatore,190.87(92.92)
05/09/2020,Tea Serve,174.35(68.80)
29/08/2020,Kolkata,302.91(169.47)
29/08/2020,Guwahati,297.81(155.37)
29/08/2020,Siliguri,248.69(132.28)
29/08/2020,Jalpaiguri,NS(NS)
29/08/2020,mjunction,272.60
29/08/2020,Cochin,177.99(109.31)
29/08/2020,Coonoor,187.93(82.25)
29/08/2020,Coimbatore,178.95(89.89)
29/08/2020,Tea Serve,160.63(68.20)
22/08/2020,Kolkata,312.13(174.81)
22/08/2020,Guwahati,296.08(156.13)
22/08/2020,Siliguri,245.22(130.65)
22/08/2020,Jalpaiguri,NS(NS)
22/08/2020,mjunction,235.64
22/08/2020,Cochin,166.95(107.00)
22/08/2020,Coonoor,173.65(81.91)
22/08/2020,Coimbatore,166.76(91.21)
22/08/2020,Tea Serve,151.82(68.30)
15/08/2020,Kolkata,314.22(176.72)
15/08/2020,Guwahati,297.90(156.66)
15/08/2020,Siliguri,246.81(134.33)
15/08/2020,Jalpaiguri,NS(NS)
15/08/2020,mjunction,258.72
15/08/2020,Cochin,156.35(104.99)
15/08/2020,Coonoor,168.49(80.38)
15/08/2020,Coimbatore,158.91(90.93)
15/08/2020,Tea Serve,143.75(68.70)
08/08/2020,Kolkata,313.58(183.59)
08/08/2020,Guwahati,288.71(161.64)
08/08/2020,Siliguri,251.87(138.75)
08/08/2020,Jalpaiguri,NS(NS)
08/08/2020,mjunction,256.52
08/08/2020,Cochin,142.65(108.51)
08/08/2020,Coonoor,150.86(79.64)
08/08/2020,Coimbatore,149.62(90.88)
08/08/2020,Tea Serve,139.04(71.80)
01/08/2020,Kolkata,299.17(182.14)
01/08/2020,Guwahati,279.22(160.83)
01/08/2020,Siliguri,246.18(142.20)
01/08/2020,Jalpaiguri,NS(NS)
01/08/2020,mjunction,235.83
01/08/2020,Cochin,133.30(109.37)
01/08/2020,Coonoor,147.90(78.98)
01/08/2020,Coimbatore,144.15(91.68)
01/08/2020,Tea Serve,129.19(73.56)
25/07/2020,Kolkata,290.01(178.43)
25/07/2020,Guwahati,NS(163.94)
25/07/2020,Siliguri,241.01(142.23)
25/07/2020,Jalpaiguri,NS(NS)
25/07/2020,mjunction,244.98
25/07/2020,Cochin,131.42(109.34)
25/07/2020,Coonoor,141.50(79.44)
25/07/2020,Coimbatore,141.44(87.28)
25/07/2020,Tea Serve,122.95(71.00)
18/07/2020,Kolkata,286.15(179.47)
18/07/2020,Guwahati,281.23(161.31)
18/07/2020,Siliguri,236.66(143.68)
18/07/2020,Jalpaiguri,NS(NS)
18/07/2020,mjunction,296.47
18/07/2020,Cochin,126.45(107.52)
18/07/2020,Coonoor,137.68(77.77)
18/07/2020,Coimbatore,136.45(89.80)
18/07/2020,Tea Serve,111.41(69.40)
11/07/2020,Kolkata,271.25(173.56)
11/07/2020,Guwahati,NS(157.55)
11/07/2020,Siliguri,231.40(143.44)
11/07/2020,Jalpaiguri,NS(NS)
11/07/2020,mjunction,249.28
11/07/2020,Cochin,118.59(109.07)
11/07/2020,Coonoor,128.41(77.77)
11/07/2020,Coimbatore,128.30 (90.18)
11/07/2020,Tea Serve,105.30(69.48)
04/07/2020,Kolkata,266.99(176.81)
04/07/2020,Guwahati,272.12(158.04)
04/07/2020,Siliguri,228.76(144.57)
04/07/2020,Jalpaiguri,NS(NS)
04/07/2020,mjunction,0.00
04/07/2020,Cochin,110.21(111.24)
04/07/2020,Coonoor,116.15(83.75)
04/07/2020,Coimbatore,116.02(97.87)
04/07/2020,Tea Serve,97.17(73.59)
27/06/2020,Kolkata,247.44(173.17)
27/06/2020,Guwahati,263.58(156.14)
27/06/2020,Siliguri,226.20(144.36)
27/06/2020,Jalpaiguri,NS(NS)
27/06/2020,mjunction,247.19
27/06/2020,Cochin,106.70(112.70)
27/06/2020,Coonoor,112.88(86.15)
27/06/2020,Coimbatore,112.48(96.84)
27/06/2020,Tea Serve,88.65(79.63)
20/06/2020,Kolkata,247.44(171.35)
20/06/2020,Guwahati,252.15(161.93)
20/06/2020,Siliguri,219.99(150.56)
20/06/2020,Jalpaiguri,NS(NS)
20/06/2020,mjunction,255.77
20/06/2020,Cochin,103.02(113.88)
20/06/2020,Coonoor,110.21(90.68)
20/06/2020,Coimbatore,108.21(98.88)
20/06/2020,Tea Serve,87.90(81.34)
13/06/2020,Kolkata,222.93(159.03)
13/06/2020,Guwahati,229.90(154.08)
13/06/2020,Siliguri,207.24(149.43)
13/06/2020,Jalpaiguri,NS(NS)
13/06/2020,mjunction,239.93
13/06/2020,Cochin,103.51(116.45)
13/06/2020,Coonoor,106.63(91.82)
13/06/2020,Coimbatore,103.13(102.30)
13/06/2020,Tea Serve,80.08(83.07)
06/06/2020,Kolkata,205.82(151.61)
06/06/2020,Guwahati,214.39(146.91)
06/06/2020,Siliguri,202.48(147.83)
06/06/2020,Jalpaiguri,NS(NS)
06/06/2020,mjunction,210.00
06/06/2020,Cochin,102.29(120.12)
06/06/2020,Coonoor,98.24(92.16)
06/06/2020,Coimbatore,104.62(105.16)
06/06/2020,Tea Serve,78.37(84.63)
30/05/2020,Kolkata,NS(144.51)
30/05/2020,Guwahati,196.56(138.45)
30/05/2020,Siliguri,180.23(149.70)
30/05/2020,Jalpaiguri,NS(NS)
30/05/2020,mjunction,
30/05/2020,Cochin,106.33(122.82)
30/05/2020,Coonoor,94.66(93.01)
30/05/2020,Coimbatore,104.37(109.69)
30/05/2020,Tea Serve,75.30(86.60)
23/05/2020,Kolkata,NS(149.69)
23/05/2020,Guwahati,195.51(134.29)
23/05/2020,Siliguri,195.66(147.25)
23/05/2020,Jalpaiguri,NS(NS)
23/05/2020,mjunction,
23/05/2020,Cochin,110.52(122.78)
23/05/2020,Coonoor,92.89(94.61)
23/05/2020,Coimbatore,105.02(109.20)
23/05/2020,Tea Serve,74.57(87.72)
16/05/2020,Kolkata,135.67(147.74)
16/05/2020,Guwahati,216.54(134.50)
16/05/2020,Siliguri,188.64(148.81)
16/05/2020,Jalpaiguri,NS(NS)
16/05/2020,mjunction,
16/05/2020,Cochin,113.08(122.98)
16/05/2020,Coonoor,93.21(96.47)
16/05/2020,Coimbatore,105.23(111.36)
16/05/2020,Tea Serve,74.60(90.96)
09/05/2020,Kolkata,NS(152.57)
09/05/2020,Guwahati,150.05(134.76)
09/05/2020,Siliguri,209.05(149.81)
09/05/2020,Jalpaiguri,NS(NS)
09/05/2020,mjunction,
09/05/2020,Cochin,118.85(122.98)
09/05/2020,Coonoor,93.93(98.29)
09/05/2020,Coimbatore,NS(109.36)
09/05/2020,Tea Serve,77.05(89.81)
02/05/2020,Kolkata,NS(158.52)
02/05/2020,Guwahati,217.12(142.65)
02/05/2020,Siliguri,204.25(147.10)
02/05/2020,Jalpaiguri,NS(NS)
02/05/2020,mjunction,
02/05/2020,Cochin,90.05(124.46)
02/05/2020,Coonoor,96.35(98.09)
02/05/2020,Coimbatore,NS(110.43)
02/05/2020,Tea Serve,77.27(90.30)
25/04/2020,Kolkata,NS(151.90)
25/04/2020,Guwahati,111.35(151.25)
25/04/2020,Siliguri,129.50(148.19)
25/04/2020,Jalpaiguri,NS(NS)
25/04/2020,mjunction,
25/04/2020,Cochin,120.28(124.04)
25/04/2020,Coonoor,91.05(99.65)
25/04/2020,Coimbatore,106.05(108.28)
25/04/2020,Tea Serve,79.29(90.27)
18/04/2020,Kolkata,NS(150.44)
18/04/2020,Guwahati,NS(165.80)
18/04/2020,Siliguri,NS(154.94)
18/04/2020,Jalpaiguri,NS(NS)
18/04/2020,mjunction,
18/04/2020,Cochin,130.27(NS)
18/04/2020,Coonoor,NS(98.65)
18/04/2020,Coimbatore,NS(111.22)
18/04/2020,Tea Serve,NS(88.79)
11/04/2020,Kolkata,NS(147.38)
11/04/2020,Guwahati,NS(169.83)
11/04/2020,Siliguri,NS(159.46)
11/04/2020,Jalpaiguri,NS(NS)
11/04/2020,mjunction,
11/04/2020,Cochin,119.84(123.55)
11/04/2020,Coonoor,NS(98.74)
11/04/2020,Coimbatore,NS(109.40)
11/04/2020,Tea Serve,NS(90.70)
04/04/2020,Kolkata,NS (118.77)
04/04/2020,Guwahati,NS (175.02)
04/04/2020,Siliguri,NS (152.77)
04/04/2020,Jalpaiguri,NS(NS)
04/04/2020,mjunction,
04/04/2020,Cochin,NS (122.24)
04/04/2020,Coonoor,NS (98.92)
04/04/2020,Coimbatore,NS (108.50)
04/04/2020,Tea Serve,NS (91.85)
21/03/2020,Kolkata,89.92(108.90)
21/03/2020,Guwahati,82.23(113.00)
21/03/2020,Siliguri,NS(NS)
21/03/2020,Jalpaiguri,NS(NS)
21/03/2020,mjunction,
21/03/2020,Cochin,110.83(122.49)
21/03/2020,Coonoor,81.18(99.84)
21/03/2020,Coimbatore,89.90(106.82)
21/03/2020,Tea Serve,58.29 (92.51)
14/03/2020,Kolkata,90.82(107.51)
14/03/2020,Guwahati,NS(NS)
14/03/2020,Siliguri,NS(NS)
14/03/2020,Jalpaiguri,NS(NS)
14/03/2020,mjunction,
14/03/2020,Cochin,112.25(122.11)
14/03/2020,Coonoor,79.20(101.21)
14/03/2020,Coimbatore,95.38(107.53)
14/03/2020,Tea Serve,59.99(93.44)
07/03/2020,Kolkata,94.68(115.79)
07/03/2020,Guwahati,85.97(NS)
07/03/2020,Siliguri,91.25(107.78)
07/03/2020,Jalpaiguri,NS(NS)
07/03/2020,mjunction,
07/03/2020,Cochin,113.98(121.82)
07/03/2020,Coonoor,78.53(100.44)
07/03/2020,Coimbatore,91.52(106.52)
07/03/2020,Tea Serve,63.03(92.33)
29/02/2020,Kolkata,94.13(111.86)
29/02/2020,Guwahati,88.87(121.46)
29/02/2020,Siliguri,NS(105.05)
29/02/2020,Jalpaiguri,NS(NS)
29/02/2020,mjunction,
29/02/2020,Cochin,113.94(122.43)
29/02/2020,Coonoor,79.57(98.76)
29/02/2020,Coimbatore,92.18(103.81)
29/02/2020,Tea Serve,61.16(89.25)
22/02/2020,Kolkata,100.24(113.40)
22/02/2020,Guwahati,85.68(NS)
22/02/2020,Siliguri,96.62(108.42)
22/02/2020,Jalpaiguri,NS(NS)
22/02/2020,mjunction,
22/02/2020,Cochin,113.93(122.45)
22/02/2020,Coonoor,79.29(97.76)
22/02/2020,Coimbatore,93.15(103.51)
22/02/2020,Tea Serve,67.18(87.07)
15/02/2020,Kolkata,105.88(118.48)
15/02/2020,Guwahati,91.52(124.45)
15/02/2020,Siliguri,97.72(111.39)
15/02/2020,Jalpaiguri,NS(NS)
15/02/2020,mjunction,
15/02/2020,Cochin,114.74(123.90)
15/02/2020,Coonoor,80.40(97.45)
15/02/2020,Coimbatore,92.56(103.24)
15/02/2020,Tea Serve,66.60(90.39)
08/02/2020,Kolkata,115.80(124.27)
08/02/2020,Guwahati,99.30(120.36)
08/02/2020,Siliguri,100.12(115.83)
08/02/2020,Jalpaiguri,NS(NS)
08/02/2020,mjunction,
08/02/2020,Cochin,115.20(124.53)
08/02/2020,Coonoor,80.16(97.97)
08/02/2020,Coimbatore,91.62(103.63)
08/02/2020,Tea Serve,66.14(88.44)
01/02/2020,Kolkata,125.28(127.98)
01/02/2020,Guwahati,106.26(122.22)
01/02/2020,Siliguri,105.55(119.45)
01/02/2020,Jalpaiguri,NS(NS)
01/02/2020,mjunction,
01/02/2020,Cochin,116.97(126.57)
01/02/2020,Coonoor,81.09(98.62)
01/02/2020,Coimbatore,92.56(107.72)
01/02/2020,Tea Serve,66.47(87.54)
25/01/2020,Kolkata,128.59(135.92)
25/01/2020,Guwahati,112.08(124.06)
25/01/2020,Siliguri,114.95(127.08)
25/01/2020,Jalpaiguri,NS(NS)
25/01/2020,mjunction,
25/01/2020,Cochin,115.14(125.19)
25/01/2020,Coonoor,81.64(100.17)
25/01/2020,Coimbatore,95.14(107.61)
25/01/2020,Tea Serve,66.25(89.31)
18/01/2020,Kolkata,131.78(141.68)
18/01/2020,Guwahati,118.75(123.32)
18/01/2020,Siliguri,120.51(131.35)
18/01/2020,Jalpaiguri,NS(NS)
18/01/2020,mjunction,
18/01/2020,Cochin,114.90(123.74)
18/01/2020,Coonoor,82.77(99.43)
18/01/2020,Coimbatore,94.24(106.89)
18/01/2020,Tea Serve,64.64(89.11)
11/01/2020,Kolkata,140.19(144.28)
11/01/2020,Guwahati,128.10(127.58)
11/01/2020,Siliguri,125.32(135.46)
11/01/2020,Jalpaiguri,NS(NS)
11/01/2020,mjunction,
11/01/2020,Cochin,115.41(122.61)
11/01/2020,Coonoor,83.28(98.95)
11/01/2020,Coimbatore,93.86(106.96)
11/01/2020,Tea Serve,74.98(89.51)
04/01/2020,Kolkata,143.66(147.85)
04/01/2020,Guwahati,131.95(130.75)
04/01/2020,Siliguri,133.67(136.74)
04/01/2020,Jalpaiguri,NS(NS)
04/01/2020,mjunction,
04/01/2020,Cochin,NS(122.42)
04/01/2020,Coonoor,83.03(97.37)
04/01/2020,Coimbatore,95.16(105.96)
04/01/2020,Tea Serve,NS(89.64)
26/12/2020,Kolkata,192.39(159.24)
26/12/2020,Guwahati,161.05(134.74)
26/12/2020,Siliguri,164.48(135.64)
26/12/2020,Jalpaiguri,NS(NS)
26/12/2020,mjunction,128.08
26/12/2020,Cochin,170.80(119.12)
26/12/2020,Coonoor,114.37(NS)
26/12/2020,Coimbatore,130.17(NS)
26/12/2020,Tea Serve,99.16 (67.76)
19/12/2020,Kolkata,188.48(163.07)
19/12/2020,Guwahati,157.83(139.32)
19/12/2020,Siliguri,160.59(135.58)
19/12/2020,Jalpaiguri,NS(NS)
19/12/2020,mjunction,Not Available
19/12/2020,Cochin,172.37(119.46)
19/12/2020,Coonoor,112.17(82.34)
19/12/2020,Coimbatore,129.34(94.20)
19/12/2020,Tea Serve,99.10(65.03)
12/12/2020,Kolkata,189.03(162.89)
12/12/2020,Guwahati,166.13(NS)
12/12/2020,Siliguri,157.84(136.37)
12/12/2020,Jalpaiguri,NS(NS)
12/12/2020,mjunction,140.03
12/12/2020,Cochin,173.52(119.78)
12/12/2020,Coonoor,108.12(80.51)
12/12/2020,Coimbatore,136.73(92.13)
12/12/2020,Tea Serve,98.32(66.11)
05/12/2020,Kolkata,194.39(165.35)
05/12/2020,Guwahati,164.13(141.11)
05/12/2020,Siliguri,158.00(139.57)
05/12/2020,Jalpaiguri,NS(NS)
05/12/2020,mjunction,111.00
05/12/2020,Cochin,183.01(119.76)
05/12/2020,Coonoor,109.25(79.04)
05/12/2020,Coimbatore,136.33(92.94)
05/12/2020,Tea Serve,133.38(65.66)
28/11/2020,Kolkata,199.99(166.80)
28/11/2020,Guwahati,169.10(138.78)
28/11/2020,Siliguri,156.82(136.81)
28/11/2020,Jalpaiguri,NS(NS)
28/11/2020,mjunction,162.33
28/11/2020,Cochin,193.31(119.25)
28/11/2020,Coonoor,130.09(78.81)
28/11/2020,Coimbatore,157.49(94.90)
28/11/2020,Tea Serve,128.13(67.62)
21/11/2020,Kolkata,205.67(169.58)
21/11/2020,Guwahati,176.59(142.91)
21/11/2020,Siliguri,162.12(137.61)
21/11/2020,Jalpaiguri,NS(NS)
21/11/2020,mjunction,161.82
21/11/2020,Cochin,193.61(117.75)
21/11/2020,Coonoor,141.71(79.97)
21/11/2020,Coimbatore,156.81(95.14)
21/11/2020,Tea Serve,136.26(69.05)
14/11/2020,Kolkata,222.00(163.94)
14/11/2020,Guwahati,186.64(145.15)
14/11/2020,Siliguri,174.94(135.89)
14/11/2020,Jalpaiguri,NS(NS)
14/11/2020,mjunction,180.10
14/11/2020,Cochin,192.82(118.50)
14/11/2020,Coonoor,NS(79.39)
14/11/2020,Coimbatore,NS(93.03)
14/11/2020,Tea Serve,137.67(68.85)
07/11/2020,Kolkata,228.66(166.87)
07/11/2020,Guwahati,191.78(147.83)
07/11/2020,Siliguri,194.98(132.30)
07/11/2020,Jalpaiguri,NS(NS)
07/11/2020,mjunction,NS
07/11/2020,Cochin,192.09(117.68)
07/11/2020,Coonoor,149.47(78.17)
07/11/2020,Coimbatore,157.63(95.75)
07/11/2020,Tea Serve,136.57(68.44)
31/10/2020,Kolkata,NS(175.49)
31/10/2020,Guwahati,205.16(144.75)
31/10/2020,Siliguri,NS(134.11)
31/10/2020,Jalpaiguri,NS(NS)
31/10/2020,mjunction,208.89
31/10/2020,Cochin,185.42(118.85)
31/10/2020,Coonoor,151.36(78.68)
31/10/2020,Coimbatore,158.41(NS)
31/10/2020,Tea Serve,133.75(69.18)
24/10/2020,Kolkata,242.12(175.30 )
24/10/2020,Guwahati,214.55(150.27)
24/10/2020,Siliguri,208.57(136.59)
24/10/2020,Jalpaiguri,NS(NS)
24/10/2020,mjunction,205.78
24/10/2020,Cochin,179.74(120.98)
24/10/2020,Coonoor,150.11(80.70)
24/10/2020,Coimbatore,155.05(96.33)
24/10/2020,Tea Serve,132.77(73.50)
17/10/2020,Kolkata,251.78(170.26)
17/10/2020,Guwahati,227.08(150.78)
17/10/2020,Siliguri,211.91(132.71)
17/10/2020,Jalpaiguri,NS(NS)
17/10/2020,mjunction,220.53
17/10/2020,Cochin,177.34(121.17)
17/10/2020,Coonoor,145.26(84.96)
17/10/2020,Coimbatore,154.23(95.51)
17/10/2020,Tea Serve,121.42(72.40)
10/10/2020,Kolkata,265.33(NS)
10/10/2020,Guwahati,239.35(NS)
10/10/2020,Siliguri,224.61(135.91)
10/10/2020,Jalpaiguri,NS(NS)
10/10/2020,mjunction,247.17
10/10/2020,Cochin,172.84(121.72)
10/10/2020,Coonoor,146.53(85.99)
10/10/2020,Coimbatore,153.69(94.98)
10/10/2020,Tea Serve,133.94(73.55)
03/10/2020,Kolkata,271.71(179.31)
03/10/2020,Guwahati,257.21(153.97)
03/10/2020,Siliguri,239.57(NS)
03/10/2020,Jalpaiguri,NS(NS)
03/10/2020,mjunction,254.80
03/10/2020,Cochin,176.53(122.32)
03/10/2020,Coonoor,156.28(87.44)
03/10/2020,Coimbatore,165.41(97.02)
03/10/2020,Tea Serve,144.25(73.13)
26/09/2020,Kolkata,277.78(174.34)
26/09/2020,Guwahati,264.36(150.62)
26/09/2020,Siliguri,247.18(129.10)
26/09/2020,Jalpaiguri,NS(NS)
26/09/2020,mjunction,251.80
26/09/2020,Cochin,190.93(119.38)
26/09/2020,Coonoor,170.62(87.74)
26/09/2020,Coimbatore,178.70(94.32)
26/09/2020,Tea Serve,165.36(72.72)
19/09/2020,Kolkata,281.87(179.93)
19/09/2020,Guwahati,274.38(150.14)
19/09/2020,Siliguri,251.40(132.41)
19/09/2020,Jalpaiguri,NS(NS)
19/09/2020,mjunction,229.86
19/09/2020,Cochin,197.51(114.62)
19/09/2020,Coonoor,185.15(86.31)
19/09/2020,Coimbatore,190.71(94.52)
19/09/2020,Tea Serve,181.35(71.73)
12/09/2020,Kolkata,NS(180.39)
12/09/2020,Guwahati,280.73(150.11)
12/09/2020,Siliguri,253.80(132.25)
12/09/2020,Jalpaiguri,NS(NS)
12/09/2020,mjunction,263.75
12/09/2020,Cochin,198.79(NS)
12/09/2020,Coonoor,192.35(85.82)
12/09/2020,Coimbatore,191.25(90.76)
12/09/2020,Tea Serve,179.85(69.73)
05/09/2020,Kolkata,291.04(186.91)
05/09/2020,Guwahati,288.54(156.33)
05/09/2020,Siliguri,255.01(132.98)
05/09/2020,Jalpaiguri,NS(NS)
05/09/2020,mjunction,275.17
05/09/2020,Cochin,NS(110.55)
05/09/2020,Coonoor,193.21(83.81)
05/09/2020,Coimbatore,189.56(93.16)
05/09/2020,Tea Serve,174.35(68.80)
29/08/2020,Kolkata,300.10(181.49)
29/08/2020,Guwahati,297.03(155.92)
29/08/2020,Siliguri,248.69(132.28)
29/08/2020,Jalpaiguri,NS(NS)
29/08/2020,mjunction,272.60
29/08/2020,Cochin,181.00(112.03)
29/08/2020,Coonoor,187.04(83.33)
29/08/2020,Coimbatore,175.86(90.09)
29/08/2020,Tea Serve,160.63(68.20)
22/08/2020,Kolkata,307.42(189.25)
22/08/2020,Guwahati,295.12(157.20)
22/08/2020,Siliguri,245.22(130.67)
22/08/2020,Jalpaiguri,NS(NS)
22/08/2020,mjunction,235.64
22/08/2020,Cochin,171.64(111.02)
22/08/2020,Coonoor,172.62(83.11)
22/08/2020,Coimbatore,163.52(91.59)
22/08/2020,Tea Serve,151.82(68.30)
15/08/2020,Kolkata,308.75(193.24)
15/08/2020,Guwahati,296.85(157.18)
15/08/2020,Siliguri,246.81(134.35)
15/08/2020,Jalpaiguri,NS(NS)
15/08/2020,mjunction,258.72
15/08/2020,Cochin,159.25(112.01)
15/08/2020,Coonoor,167.69(81.42)
15/08/2020,Coimbatore,157.62(91.35)
15/08/2020,Tea Serve,143.75(68.70)
08/08/2020,Kolkata,307.12(199.96)
08/08/2020,Guwahati,287.86(161.93)
08/08/2020,Siliguri,251.87(138.75)
08/08/2020,Jalpaiguri,NS(NS)
08/08/2020,mjunction,259.00
08/08/2020,Cochin,144.53(112.94)
08/08/2020,Coonoor,150.07(80.78)
08/08/2020,Coimbatore,148.31(91.31)
08/08/2020,Tea Serve,139.04(71.80)
01/08/2020,Kolkata,295.89(200.75)
01/08/2020,Guwahati,278.31(161.43)
01/08/2020,Siliguri,246.18(142.21)
01/08/2020,Jalpaiguri,NS(NS)
01/08/2020,mjunction,235.83
01/08/2020,Cochin,138.11(113.10)
