week,location,average_price
12/11/2011,Guwahati,109.60(118.41)
12/11/2011,Siliguri,104.50(109.18)
12/11/2011,Jalpaiguri,N.S.(N.S.)
12/11/2011,mjunction,
12/11/2011,Cochin,79.94(82.80)
12/11/2011,Coonoor,63.06(64.42)
12/11/2011,Coimbatore,66.39(66.24)
12/11/2011,Tea Serve,60.91(54.11)
05/11/2011,Kolkata,126.16(132.73)
05/11/2011,Guwahati,109.80(118.83)
05/11/2011,Siliguri,103.47(112.10)
05/11/2011,Jalpaiguri,N.S.(N.S.)
05/11/2011,mjunction,
05/11/2011,Cochin,80.83(82.63)
05/11/2011,Coonoor,63.37(64.54)
05/11/2011,Coimbatore,68.84(N.S.)
05/11/2011,Tea Serve,61.88(52.88)
29/10/2011,Kolkata,126.83(133.73)
29/10/2011,Guwahati,114.64(122.23)
29/10/2011,Siliguri,99.51(108.24)
29/10/2011,Jalpaiguri,N.S.(N.S.)
29/10/2011,mjunction,
29/10/2011,Cochin,82.23(83.39)
29/10/2011,Coonoor,65.55(64.64)
29/10/2011,Coimbatore,N.S.(66.65)
29/10/2011,Tea Serve,60.17(51.42)
22/10/2011,Kolkata,125.23(N.S.)
22/10/2011,Guwahati,111.19(124.62)
22/10/2011,Siliguri,99.97(106.50)
22/10/2011,Jalpaiguri,N.S.(N.S.)
22/10/2011,mjunction,
22/10/2011,Cochin,85.45(84.58)
22/10/2011,Coonoor,67.08(63.59)
22/10/2011,Coimbatore,72.09(65.61)
22/10/2011,Tea Serve,58.77(52.14)
15/10/2011,Kolkata,127.88(133.76)
15/10/2011,Guwahati,110.38(N.S.)
15/10/2011,Siliguri,97.76(N.S.)
15/10/2011,Jalpaiguri,N.S.(N.S.)
15/10/2011,mjunction,
15/10/2011,Cochin,89.74(85.06)
15/10/2011,Coonoor,67.47(63.41)
15/10/2011,Coimbatore,71.11(66.86)
15/10/2011,Tea Serve,63.54(50.36)
08/10/2011,Kolkata,N.S.(135.56)
08/10/2011,Guwahati,N.S.(123.41)
08/10/2011,Siliguri,N.S.(106.64)
08/10/2011,Jalpaiguri,N.S.(N.S.)
08/10/2011,mjunction,
08/10/2011,Cochin,94.45(85.85)
08/10/2011,Coonoor,68.30(62.47)
08/10/2011,Coimbatore,74.02(65.09)
08/10/2011,Tea Serve,62.26(50.97)
01/10/2011,Kolkata,129.41(131.81)
01/10/2011,Guwahati,112.61(123.32)
01/10/2011,Siliguri,90.75(106.39)
01/10/2011,Jalpaiguri,N.S.(N.S.)
01/10/2011,mjunction,
01/10/2011,Cochin,91.78(87.00)
01/10/2011,Coonoor,67.92(61.45)
01/10/2011,Coimbatore,68.45(64.76)
01/10/2011,Tea Serve,60.47(52.16)
24/09/2011,Kolkata,129.12(133.27)
24/09/2011,Guwahati,108.56(124.46)
24/09/2011,Siliguri,94.70(104.10)
24/09/2011,Jalpaiguri,N.S.(N.S.)
24/09/2011,mjunction,
24/09/2011,Cochin,88.34(85.92)
24/09/2011,Coonoor,65.26(61.31)
24/09/2011,Coimbatore,69.17(65.72)
24/09/2011,Tea Serve,56.80(54.50)
17/09/2011,Kolkata,124.09(133.45)
17/09/2011,Guwahati,111.82(122.48)
17/09/2011,Siliguri,97.89(105.22)
17/09/2011,Jalpaiguri,N.S.(N.S.)
17/09/2011,mjunction,
17/09/2011,Cochin,83.19(88.19)
17/09/2011,Coonoor,62.64(63.5)
17/09/2011,Coimbatore,66.53(68.58)
17/09/2011,Tea Serve,55.65(51.75)
10/09/2011,Kolkata,125.08(135.37)
10/09/2011,Guwahati,110.45(125.30)
10/09/2011,Siliguri,102.12(106.66)
10/09/2011,Jalpaiguri,N.S.(N.S.)
10/09/2011,mjunction,
10/09/2011,Cochin,N.S.(82.07)
10/09/2011,Coonoor,60.56(63.12)
10/09/2011,Coimbatore,64.09(65.37)
10/09/2011,Tea Serve,55.36(52.59)
03/09/2011,Kolkata,126.50(135.83)
03/09/2011,Guwahati,109.15(122.13)
03/09/2011,Siliguri,97.50(105.70)
03/09/2011,Jalpaiguri,N.S.(N.S.)
03/09/2011,mjunction,
03/09/2011,Cochin,82.02(72.98)
03/09/2011,Coonoor,59.50(57.46)
03/09/2011,Coimbatore,63.23(56.18)
03/09/2011,Tea Serve,56.11(49.30)
27/08/2011,Kolkata,125.23(136.17)
27/08/2011,Guwahati,110.82(124.84)
27/08/2011,Siliguri,102.59(105.84)
27/08/2011,Jalpaiguri,N.S.(N.S.)
27/08/2011,mjunction,
27/08/2011,Cochin,80.09(N.S.)
27/08/2011,Coonoor,59.03(54.27)
27/08/2011,Coimbatore,63.47(56.88)
27/08/2011,Tea Serve,54.64(47.28)
20/08/2011,Kolkata,126.04(135.10)
20/08/2011,Guwahati,111.48(126.20)
20/08/2011,Siliguri,101.42(108.02)
20/08/2011,Jalpaiguri,N.S.(N.S.)
20/08/2011,mjunction,
20/08/2011,Cochin,77.47(73.20)
20/08/2011,Coonoor,57.80(53.29)
20/08/2011,Coimbatore,62.40(55.27)
20/08/2011,Tea Serve,53.59(49.99)
13/08/2011,Kolkata,126.60(135.72)
13/08/2011,Guwahati,111.70(123.03)
13/08/2011,Siliguri,104.61(109.38)
13/08/2011,Jalpaiguri,N.S.(N.S.)
13/08/2011,mjunction,
13/08/2011,Cochin,78.20(71.81)
13/08/2011,Coonoor,56.65(52.40)
13/08/2011,Coimbatore,60.51(55.52)
13/08/2011,Tea Serve,54.58(49.53)
06/08/2011,Kolkata,125.91(131.96)
06/08/2011,Guwahati,111.16(121.00)
06/08/2011,Siliguri,105.72(108.71)
06/08/2011,Jalpaiguri,N.S.(N.S.)
06/08/2011,mjunction,
06/08/2011,Cochin,75.99(71.36)
06/08/2011,Coonoor,55.91(52.30)
06/08/2011,Coimbatore,59.57(55.79)
06/08/2011,Tea Serve,53.14(48.91)
30/07/2011,Kolkata,125.85(137.58)
30/07/2011,Guwahati,118.42(122.64)
30/07/2011,Siliguri,109.36(106.85)
30/07/2011,Jalpaiguri,N.S.(N.S.)
30/07/2011,mjunction,
30/07/2011,Cochin,75.34(72.02)
30/07/2011,Coonoor,56.64(52.34)
30/07/2011,Coimbatore,59.41(56.30)
30/07/2011,Tea Serve,53.75(51.15)
23/07/2011,Kolkata,135.41(131.27)
23/07/2011,Guwahati,122.06(117.92)
23/07/2011,Siliguri,112.84(108.18)
23/07/2011,Jalpaiguri,N.S.(N.S.)
23/07/2011,mjunction,
23/07/2011,Cochin,75.14(74.06)
23/07/2011,Coonoor,56.67(51.17)
23/07/2011,Coimbatore,58.44(55.78)
23/07/2011,Tea Serve,53.69(53.00)
16/07/2011,Kolkata,135.67(129.25)
16/07/2011,Guwahati,126.51(115.76)
16/07/2011,Siliguri,113.36(107.88)
16/07/2011,Jalpaiguri,N.S.(N.S.)
16/07/2011,mjunction,
16/07/2011,Cochin,76.60(74.14)
16/07/2011,Coonoor,57.03(51.02)
16/07/2011,Coimbatore,59.27(56.18)
16/07/2011,Tea Serve,55.37(46.10)
09/07/2011,Kolkata,138.72(131.57)
09/07/2011,Guwahati,128.37(118.00)
09/07/2011,Siliguri,114.54(108.61)
09/07/2011,Jalpaiguri,N.S.(N.S.)
09/07/2011,mjunction,
09/07/2011,Cochin,73.71(71.16)
09/07/2011,Coonoor,58.61(50.62)
09/07/2011,Coimbatore,57.61(54.90)
09/07/2011,Tea Serve,52.49(49.03)
02/07/2011,Kolkata,136.51(128.06)
02/07/2011,Guwahati,133.53(116.72)
02/07/2011,Siliguri,116.14(109.67)
02/07/2011,Jalpaiguri,N.S.(N.S.)
02/07/2011,mjunction,
02/07/2011,Cochin,73.40(69.52)
02/07/2011,Coonoor,58.98(50.53)
02/07/2011,Coimbatore,59.04(55.34)
02/07/2011,Tea Serve,51.89(48.24)
25/06/2011,Kolkata,134.28(124.76)
25/06/2011,Guwahati,132.19(116.28)
25/06/2011,Siliguri,122.91(113.38)
25/06/2011,Jalpaiguri,N.S.(N.S.)
25/06/2011,mjunction,
25/06/2011,Cochin,70.36(66.07)
25/06/2011,Coonoor,60.09(50.77)
25/06/2011,Coimbatore,59.54(N.S.)
25/06/2011,Tea Serve,52.27(43.11)
18/06/2011,Kolkata,131.68(117.92)
18/06/2011,Guwahati,129.36(114.86)
18/06/2011,Siliguri,126.47(112.32)
18/06/2011,Jalpaiguri,N.S.(N.S.)
18/06/2011,mjunction,
18/06/2011,Cochin,71.85(66.87)
18/06/2011,Coonoor,59.41(51.66)
18/06/2011,Coimbatore,58.16(52.54)
18/06/2011,Tea Serve,50.02(44.97)
11/06/2011,Kolkata,129.43(119.26)
11/06/2011,Guwahati,126.81(114.59)
11/06/2011,Siliguri,131.21(110.43)
11/06/2011,Jalpaiguri,N.S.(N.S.)
11/06/2011,mjunction,
11/06/2011,Cochin,62.29(68.01)
11/06/2011,Coonoor,57.77(53.70)
11/06/2011,Coimbatore,58.87(56.53)
11/06/2011,Tea Serve,51.38(45.05)
04/06/2011,Kolkata,125.08(115.92)
04/06/2011,Guwahati,121.46(111.16)
04/06/2011,Siliguri,133.82(110.61)
04/06/2011,Jalpaiguri,N.S.(N.S.)
04/06/2011,mjunction,
04/06/2011,Cochin,70.96(70.58)
04/06/2011,Coonoor,55.48(56.52)
04/06/2011,Coimbatore,55.55(57.93)
04/06/2011,Tea Serve,50.87(47.91)
28/05/2011,Kolkata,127.87(123.00)
28/05/2011,Guwahati,121.10(111.31)
28/05/2011,Siliguri,126.92(104.35)
28/05/2011,Jalpaiguri,N.S.(N.S.)
28/05/2011,mjunction,
28/05/2011,Cochin,72.71(73.43)
28/05/2011,Coonoor,57.06(56.63)
28/05/2011,Coimbatore,58.18(58.50)
28/05/2011,Tea Serve,53.14(N.S.)
21/05/2011,Kolkata,131.13(120.76)
21/05/2011,Guwahati,123.76(109.36)
21/05/2011,Siliguri,119.78(105.75)
21/05/2011,Jalpaiguri,N.S.(N.S.)
21/05/2011,mjunction,
21/05/2011,Cochin,75.91(73.09)
21/05/2011,Coonoor,57.24(56.55)
21/05/2011,Coimbatore,60.42(58.09)
21/05/2011,Tea Serve,55.19(54.33)
14/05/2011,Kolkata,129.55(120.50)
14/05/2011,Guwahati,123.77(111.43)
14/05/2011,Siliguri,114.75(100.51)
14/05/2011,Jalpaiguri,N.S.(N.S.)
14/05/2011,mjunction,
14/05/2011,Cochin,80.15(75.61)
14/05/2011,Coonoor,57.92(57.14)
14/05/2011,Coimbatore,61.00(59.70)
14/05/2011,Tea Serve,56.20(51.70)
07/05/2011,Kolkata,134.71(120.27)
07/05/2011,Guwahati,127.52(115.20)
07/05/2011,Siliguri,113.07(98.57)
07/05/2011,Jalpaiguri,N.S.(N.S.)
07/05/2011,mjunction,
07/05/2011,Cochin,79.34(75.84)
07/05/2011,Coonoor,61.27(56.84)
07/05/2011,Coimbatore,65.18(62.34)
07/05/2011,Tea Serve,57.66(55.51)
30/04/2011,Kolkata,140.34(113.96)
30/04/2011,Guwahati,131.24(118.30)
30/04/2011,Siliguri,119.55(99.79)
30/04/2011,Jalpaiguri,N.S.(N.S.)
30/04/2011,mjunction,
30/04/2011,Cochin,81.47(87.24)
30/04/2011,Coonoor,62.20(59.39)
30/04/2011,Coimbatore,65.87(68.46)
30/04/2011,Tea Serve,56.62(59.32)
23/04/2011,Kolkata,112.23(109.42)
23/04/2011,Guwahati,110.93(101.15)
23/04/2011,Siliguri,123.28(101.37)
23/04/2011,Jalpaiguri,N.S.(N.S.)
23/04/2011,mjunction,
23/04/2011,Cochin,N.S.(81.67)
23/04/2011,Coonoor,63.94(62.27)
23/04/2011,Coimbatore,66.96(64.93)
23/04/2011,Tea Serve,56.42(59.52)
16/04/2011,Kolkata,130.49(106.80)
16/04/2011,Guwahati,N.S.(N.S.)
16/04/2011,Siliguri,129.94(109.47)
16/04/2011,Jalpaiguri,N.S.(N.S.)
16/04/2011,mjunction,
16/04/2011,Cochin,81.63(83.83)
16/04/2011,Coonoor,64.90(62.15)
16/04/2011,Coimbatore,68.28(67.34)
16/04/2011,Tea Serve,58.86(60.01)
09/04/2011,Kolkata,125.68(74.98)
09/04/2011,Guwahati,112.71(81.58)
09/04/2011,Siliguri,133.36(117.50)
09/04/2011,Jalpaiguri,N.S.(N.S.)
09/04/2011,mjunction,
09/04/2011,Cochin,80.86(84.10)
09/04/2011,Coonoor,67.65(61.62)
09/04/2011,Coimbatore,68.19(66.34)
09/04/2011,Tea Serve,56.79(N.S.)
02/04/2011,Kolkata,71.64(67.64)
02/04/2011,Guwahati,66.40(66.59)
02/04/2011,Siliguri,85.74(76.87)
02/04/2011,Jalpaiguri,N.S.(N.S.)
02/04/2011,mjunction,
02/04/2011,Cochin,79.78(N.S.)
02/04/2011,Coonoor,69.81(62.68)
02/04/2011,Coimbatore,63.05(66.02)
02/04/2011,Tea Serve,58.52(63.21)
26/03/2011,Kolkata,N.S.(N.S.)
26/03/2011,Guwahati,N.S.(N.S.)
26/03/2011,Siliguri,N.S.(N.S.)
26/03/2011,Jalpaiguri,N.S.(N.S.)
26/03/2011,mjunction,
26/03/2011,Cochin,79.19(81.14)
26/03/2011,Coonoor,70.55(63.29)
26/03/2011,Coimbatore,70.02(66.29)
26/03/2011,Tea Serve,58.37(62.82)
19/03/2011,Kolkata,N.S.(N.S.)
19/03/2011,Guwahati,N.S.(N.S.)
19/03/2011,Siliguri,N.S.(N.S.)
19/03/2011,Jalpaiguri,N.S.(N.S.)
19/03/2011,mjunction,
19/03/2011,Cochin,79.59(76.59)
19/03/2011,Coonoor,72.83(64.39)
19/03/2011,Coimbatore,70.98(65.57)
19/03/2011,Tea Serve,57.48(59.61)
12/03/2011,Kolkata,86.77(75.96)
12/03/2011,Guwahati,79.00(73.71)
12/03/2011,Siliguri,74.65(75.20)
12/03/2011,Jalpaiguri,N.S.(N.S.)
12/03/2011,mjunction,
12/03/2011,Cochin,82.46(74.92)
12/03/2011,Coonoor,71.21(65.34)
12/03/2011,Coimbatore,72.44(64.97)
12/03/2011,Tea Serve,59.20(62.93)
05/03/2011,Kolkata,83.67(83.13)
05/03/2011,Guwahati,N.S.(75.65)
05/03/2011,Siliguri,78.11(77.93)
05/03/2011,Jalpaiguri,N.S.(N.S.)
05/03/2011,mjunction,
05/03/2011,Cochin,81.97(75.46)
05/03/2011,Coonoor,72.81(66.00)
05/03/2011,Coimbatore,71.89(65.45)
05/03/2011,Tea Serve,57.81(60.42)
26/02/2011,Kolkata,91.23(95.47)
26/02/2011,Guwahati,76.06(82.21)
26/02/2011,Siliguri,77.20(81.86)
26/02/2011,Jalpaiguri,N.S.(N.S.)
26/02/2011,mjunction,
26/02/2011,Cochin,83.65(76.50)
26/02/2011,Coonoor,72.86(68.74)
26/02/2011,Coimbatore,74.77(65.55)
26/02/2011,Tea Serve,60.55(66.11)
19/02/2011,Kolkata,97.43(99.01)
19/02/2011,Guwahati,87.80(86.76)
19/02/2011,Siliguri,78.19(87.40)
19/02/2011,Jalpaiguri,N.S.(N.S.)
19/02/2011,mjunction,
19/02/2011,Cochin,81.96(75.00)
19/02/2011,Coonoor,72.99(70.56)
19/02/2011,Coimbatore,75.25(67.85)
19/02/2011,Tea Serve,61.67(69.72)
12/02/2011,Kolkata,102.18(106.23)
12/02/2011,Guwahati,87.99(87.15)
12/02/2011,Siliguri,78.54(87.43)
12/02/2011,Jalpaiguri,N.S.(N.S.)
12/02/2011,mjunction,
12/02/2011,Cochin,N.S.(76.19)
12/02/2011,Coonoor,73.27(71.37)
12/02/2011,Coimbatore,74.55(69.81)
12/02/2011,Tea Serve,62.01(68.41)
05/02/2011,Kolkata,107.94(105.73)
05/02/2011,Guwahati,92.20(89.31)
05/02/2011,Siliguri,84.39(90.31)
05/02/2011,Jalpaiguri,N.S.(N.S.)
05/02/2011,mjunction,
05/02/2011,Cochin,81.49(75.96)
05/02/2011,Coonoor,73.22(70.85)
05/02/2011,Coimbatore,73.10(69.75)
05/02/2011,Tea Serve,68.31(65.15)
29/01/2011,Kolkata,111.39(110.32)
29/01/2011,Guwahati,N.S.(N.S.)
29/01/2011,Siliguri,88.38(94.52)
29/01/2011,Jalpaiguri,N.S.(N.S.)
29/01/2011,mjunction,
29/01/2011,Cochin,82.80(77.28)
29/01/2011,Coonoor,73.14(71.93)
29/01/2011,Coimbatore,75.12(70.94)
29/01/2011,Tea Serve,69.57(62.84)
22/01/2011,Kolkata,113.17(106.12)
22/01/2011,Guwahati,93.03(91.32)
22/01/2011,Siliguri,91.70(94.60)
22/01/2011,Jalpaiguri,N.S.(N.S.)
22/01/2011,mjunction,
22/01/2011,Cochin,87.15(80.02)
22/01/2011,Coonoor,73.27(70.91)
22/01/2011,Coimbatore,76.50(71.26)
22/01/2011,Tea Serve,72.60(63.74)
15/01/2011,Kolkata,114.48(N.S.)
15/01/2011,Guwahati,96.59(93.96)
15/01/2011,Siliguri,99.00(96.50)
15/01/2011,Jalpaiguri,N.S.(N.S.)
15/01/2011,mjunction,
15/01/2011,Cochin,82.39(79.89)
15/01/2011,Coonoor,71.25(72.70)
15/01/2011,Coimbatore,74.67(71.47)
15/01/2011,Tea Serve,68.76(66.08)
08/01/2011,Kolkata,115.60(109.00)
08/01/2011,Guwahati,95.83(97.60)
08/01/2011,Siliguri,103.05(101.20)
08/01/2011,Jalpaiguri,N.S.(N.S.)
08/01/2011,mjunction,
08/01/2011,Cochin,79.58(80.67)
08/01/2011,Coonoor,67.62(72.35)
08/01/2011,Coimbatore,70.66(73.10)
08/01/2011,Tea Serve,63.15(66.74)
01/01/2011,Kolkata,119.16(115.98)
01/01/2011,Guwahati,101.32(103.00)
01/01/2011,Siliguri,105.78(105.34)
01/01/2011,Jalpaiguri,N.S.(N.S.)
01/01/2011,mjunction,
01/01/2011,Cochin,N.S.(77.97)
01/01/2011,Coonoor,N.S.(N.S.)
01/01/2011,Coimbatore,N.S.(73.67)
01/01/2011,Tea Serve,N.S.(70.24)
26/11/2011,Kolkata,124.70(139.23)
26/11/2011,Guwahati,105.75(118.33)
26/11/2011,Siliguri,100.06(104.34)
26/11/2011,Jalpaiguri,N.S.(N.S.)
26/11/2011,mjunction,
26/11/2011,Cochin,80.37(81.17)
26/11/2011,Coonoor,60.56(65.59)
26/11/2011,Coimbatore,64.64(68.22)
26/11/2011,Tea Serve,56.37(56.53)
31/12/2011,Kolkata,122.94(127.77)
31/12/2011,Guwahati,97.88(N.S.)
31/12/2011,Siliguri,101.76(N.S.)
31/12/2011,Jalpaiguri,N.S.(N.S.)
31/12/2011,mjunction,
31/12/2011,Cochin,N.S.(N.S.)
31/12/2011,Coonoor,N.S.(N.S.)
31/12/2011,Coimbatore,N.S.(N.S.)
31/12/2011,Tea Serve,N.S.(N.S.)
24/12/2011,Kolkata,122.48(129.92)
24/12/2011,Guwahati,97.97(104.53)
24/12/2011,Siliguri,103.80(N.S.)
24/12/2011,Jalpaiguri,N.S.(N.S.)
24/12/2011,mjunction,
24/12/2011,Cochin,81.16(82.37)
24/12/2011,Coonoor,64.23(66.01)
24/12/2011,Coimbatore,66.28(68.72)
24/12/2011,Tea Serve,62.24(60.77)
17/12/2011,Kolkata,119.60(130.17)
17/12/2011,Guwahati,96.47(109.01)
17/12/2011,Siliguri,99.38(108.78)
17/12/2011,Jalpaiguri,N.S.(N.S.)
17/12/2011,mjunction,
17/12/2011,Cochin,79.62(81.96)
17/12/2011,Coonoor,61.85(65.83)
17/12/2011,Coimbatore,65.03(67.53)
17/12/2011,Tea Serve,61.33(59.45)
10/12/2011,Kolkata,124.39(134.04)
10/12/2011,Guwahati,101.38(110.45)
10/12/2011,Siliguri,96.60(108.57)
10/12/2011,Jalpaiguri,N.S.(N.S.)
10/12/2011,mjunction,
10/12/2011,Cochin,80.32(81.21)
10/12/2011,Coonoor,59.84(64.10)
10/12/2011,Coimbatore,64.52(67.33)
10/12/2011,Tea Serve,58.85(58.50)
03/12/2011,Kolkata,127.73(138.35)
03/12/2011,Guwahati,101.54(117.14)
03/12/2011,Siliguri,95.56(106.98)
03/12/2011,Jalpaiguri,N.S.(N.S.)
03/12/2011,mjunction,
03/12/2011,Cochin,79.58(80.41)
03/12/2011,Coonoor,59.55(65.12)
03/12/2011,Coimbatore,63.55(66.65)
03/12/2011,Tea Serve,57.88(57.19)
19/11/2011,Kolkata,126.68(139.10)
19/11/2011,Guwahati,104.42(120.23)
19/11/2011,Siliguri,104.16(109.46)
19/11/2011,Jalpaiguri,N.S.(N.S.)
19/11/2011,mjunction,
19/11/2011,Cochin,79.56(81.26)
19/11/2011,Coonoor,62.03(65.95)
19/11/2011,Coimbatore,65.18(65.72)
19/11/2011,Tea Serve,56.11(54.81)
12/11/2011,Kolkata,129.00(140.69)
12/11/2011,Guwahati,109.59(118.40)
12/11/2011,Siliguri,104.50(109.18)
12/11/2011,Jalpaiguri,N.S.(N.S.)
12/11/2011,mjunction,
12/11/2011,Cochin,79.73(83.68)
12/11/2011,Coonoor,63.43(64.92)
12/11/2011,Coimbatore,66.54(66.59)
12/11/2011,Tea Serve,60.91(54.11)
05/11/2011,Kolkata,130.44(141.15)
05/11/2011,Guwahati,109.82(118.85)
05/11/2011,Siliguri,103.47(112.10)
05/11/2011,Jalpaiguri,N.S.(N.S.)
05/11/2011,mjunction,
05/11/2011,Cochin,81.46(83.66)
05/11/2011,Coonoor,63.61(64.98)
05/11/2011,Coimbatore,68.94(N.S.)
05/11/2011,Tea Serve,61.88(52.88)
29/10/2011,Kolkata,131.43(140.58)
29/10/2011,Guwahati,114.62(122.21)
29/10/2011,Siliguri,99.51(108.24)
29/10/2011,Jalpaiguri,N.S.(N.S.)
29/10/2011,mjunction,
29/10/2011,Cochin,83.58(83.70)
29/10/2011,Coonoor,65.74(65.16)
29/10/2011,Coimbatore,N.S.(67.05)
29/10/2011,Tea Serve,60.17(51.42)
22/10/2011,Kolkata,129.89(N.S.)
22/10/2011,Guwahati,111.21(124.61)
22/10/2011,Siliguri,99.97(106.50)
22/10/2011,Jalpaiguri,N.S.(N.S.)
22/10/2011,mjunction,
22/10/2011,Cochin,86.20(85.75)
22/10/2011,Coonoor,67.28(64.13)
22/10/2011,Coimbatore,72.14(66.18)
22/10/2011,Tea Serve,58.77(52.14)
15/10/2011,Kolkata,135.17(142.76)
15/10/2011,Guwahati,110.37(N.S.)
15/10/2011,Siliguri,97.76(N.S.)
15/10/2011,Jalpaiguri,N.S.(N.S.)
15/10/2011,mjunction,
15/10/2011,Cochin,89.90(87.19)
15/10/2011,Coonoor,67.66(63.71)
15/10/2011,Coimbatore,71.10(67.20)
15/10/2011,Tea Serve,63.54(50.36)
08/10/2011,Kolkata,N.S.(143.96)
08/10/2011,Guwahati,N.S.(123.40)
08/10/2011,Siliguri,N.S.(106.64)
08/10/2011,Jalpaiguri,N.S.(N.S.)
08/10/2011,mjunction,
08/10/2011,Cochin,93.35(87.32)
08/10/2011,Coonoor,68.31(62.88)
08/10/2011,Coimbatore,73.66(65.88)
08/10/2011,Tea Serve,62.26(50.97)
01/10/2011,Kolkata,139.56(138.31)
01/10/2011,Guwahati,112.58(123.32)
01/10/2011,Siliguri,90.75(106.39)
01/10/2011,Jalpaiguri,N.S.(N.S.)
01/10/2011,mjunction,
01/10/2011,Cochin,92.04(89.48)
01/10/2011,Coonoor,68.16(62.04)
01/10/2011,Coimbatore,66.54(65.44)
01/10/2011,Tea Serve,60.47(52.16)
24/09/2011,Kolkata,133.90(142.83)
24/09/2011,Guwahati,108.53(124.50)
24/09/2011,Siliguri,94.70(104.10)
24/09/2011,Jalpaiguri,N.S.(N.S.)
24/09/2011,mjunction,
24/09/2011,Cochin,87.80(90.13)
24/09/2011,Coonoor,65.42(61.69)
24/09/2011,Coimbatore,69.03(66.09)
24/09/2011,Tea Serve,56.80(54.50)
17/09/2011,Kolkata,131.82(144.29)
17/09/2011,Guwahati,111.83(122.47)
17/09/2011,Siliguri,97.89(105.22)
17/09/2011,Jalpaiguri,N.S.(N.S.)
17/09/2011,mjunction,
17/09/2011,Cochin,83.50(88.85)
17/09/2011,Coonoor,62.82(64.16)
17/09/2011,Coimbatore,66.57(68.75)
17/09/2011,Tea Serve,55.65(51.75)
10/09/2011,Kolkata,133.12(146.04)
10/09/2011,Guwahati,110.50(125.32)
10/09/2011,Siliguri,102.12(106.66)
10/09/2011,Jalpaiguri,N.S.(N.S.)
10/09/2011,mjunction,
10/09/2011,Cochin,N.S.(82.68)
10/09/2011,Coonoor,61.05(63.33)
10/09/2011,Coimbatore,64.23(65.53)
10/09/2011,Tea Serve,55.36(52.59)
03/09/2011,Kolkata,132.88(143.82)
03/09/2011,Guwahati,109.13(122.03)
03/09/2011,Siliguri,97.50(105.70)
03/09/2011,Jalpaiguri,N.S.(N.S.)
03/09/2011,mjunction,
03/09/2011,Cochin,82.21(74.06)
03/09/2011,Coonoor,59.75(57.76)
03/09/2011,Coimbatore,63.22(56.45)
03/09/2011,Tea Serve,56.11(49.30)
27/08/2011,Kolkata,134.38(146.33)
27/08/2011,Guwahati,110.77(124.94)
27/08/2011,Siliguri,102.59(105.84)
