week,location,average_price
16/10/2010,Cochin,85.06(N.S.)
16/10/2010,Coonoor,63.41(73.67)
16/10/2010,Coimbatore,66.86(N.S.)
16/10/2010,Tea Serve,50.36(68.14)
09/10/2010,Kolkata,135.56(129.83)
09/10/2010,Guwahati,123.41(117.34)
09/10/2010,Siliguri,106.64(109.32)
09/10/2010,Jalpaiguri,N.S.(N.S.)
09/10/2010,mjunction,
09/10/2010,Cochin,85.85(84.32)
09/10/2010,Coonoor,62.47(73.48)
09/10/2010,Coimbatore,65.09(77.27)
09/10/2010,Tea Serve,50.97(68.10)
02/10/2010,Kolkata,131.81(N.S.)
02/10/2010,Guwahati,123.32(N.S.)
02/10/2010,Siliguri,106.39(N.S.)
02/10/2010,Jalpaiguri,N.S.(N.S.)
02/10/2010,mjunction,
02/10/2010,Cochin,87.00(86.50)
02/10/2010,Coonoor,61.45(75.59)
02/10/2010,Coimbatore,64.76(77.85)
02/10/2010,Tea Serve,52.16(78.60)
25/09/2010,Kolkata,133.27(129.70)
25/09/2010,Guwahati,124.46(114.83)
25/09/2010,Siliguri,104.10(105.28)
25/09/2010,Jalpaiguri,N.S.(N.S.)
25/09/2010,mjunction,
25/09/2010,Cochin,85.92(89.65)
25/09/2010,Coonoor,61.31(76.85)
25/09/2010,Coimbatore,65.72(80.74)
25/09/2010,Tea Serve,54.50(79.87)
18/09/2010,Kolkata,133.45(124.18)
18/09/2010,Guwahati,122.48(114.69)
18/09/2010,Siliguri,105.22(101.40)
18/09/2010,Jalpaiguri,N.S.(N.S.)
18/09/2010,mjunction,
18/09/2010,Cochin,88.19(93.79)
18/09/2010,Coonoor,63.50(75.45)
18/09/2010,Coimbatore,68.58(80.50)
18/09/2010,Tea Serve,51.75(75.53)
11/09/2010,Kolkata,135.37(121.40)
11/09/2010,Guwahati,125.30(112.62)
11/09/2010,Siliguri,106.66(N.S)
11/09/2010,Jalpaiguri,N.S.(N.S.)
11/09/2010,mjunction,
11/09/2010,Cochin,82.07(92.81)
11/09/2010,Coonoor,63.12(74.93)
11/09/2010,Coimbatore,65.37(75.67)
11/09/2010,Tea Serve,52.59(73.85)
04/09/2010,Kolkata,135.83(122.13)
04/09/2010,Guwahati,122.13(112.43)
04/09/2010,Siliguri,105.70(N.S)
04/09/2010,Jalpaiguri,N.S.(N.S.)
04/09/2010,mjunction,
04/09/2010,Cochin,72.98(N.S)
04/09/2010,Coonoor,57.46(73.75)
04/09/2010,Coimbatore,56.18(78.51)
04/09/2010,Tea Serve,49.30(70.36)
28/08/2010,Kolkata,136.17(123.21)
28/08/2010,Guwahati,124.84(114.19)
28/08/2010,Siliguri,105.84(101.70)
28/08/2010,Jalpaiguri,N.S.(N.S.)
28/08/2010,mjunction,
28/08/2010,Cochin,N.S(93.72)
28/08/2010,Coonoor,54.27(72.21)
28/08/2010,Coimbatore,56.88(77.25)
28/08/2010,Tea Serve,47.28(69.39)
21/08/2010,Kolkata,135.10(126.20)
21/08/2010,Guwahati,126.20(114.15)
21/08/2010,Siliguri,108.02(101.14)
21/08/2010,Jalpaiguri,N.S.(N.S.)
21/08/2010,mjunction,
21/08/2010,Cochin,73.20(94.20)
21/08/2010,Coonoor,53.29(72.27)
21/08/2010,Coimbatore,55.27(76.49)
21/08/2010,Tea Serve,49.99(67.87)
14/08/2010,Kolkata,135.72(123.83)
14/08/2010,Guwahati,123.03(113.56)
14/08/2010,Siliguri,109.38(102.99)
14/08/2010,Jalpaiguri,N.S.(N.S.)
14/08/2010,mjunction,
14/08/2010,Cochin,71.81(96.50)
14/08/2010,Coonoor,52.40(70.51)
14/08/2010,Coimbatore,55.52(75.35)
14/08/2010,Tea Serve,49.53(67.58)
07/08/2010,Kolkata,131.96(122.81)
07/08/2010,Guwahati,121.00(112.15)
07/08/2010,Siliguri,108.71(106.04)
07/08/2010,Jalpaiguri,N.S.(N.S.)
07/08/2010,mjunction,
07/08/2010,Cochin,71.36(95.46)
07/08/2010,Coonoor,52.30(69.52)
07/08/2010,Coimbatore,55.79(74.30)
07/08/2010,Tea Serve,48.91(68.64)
31/07/2010,Kolkata,137.58(120.93)
31/07/2010,Guwahati,122.64(112.08)
31/07/2010,Siliguri,106.85(105.19)
31/07/2010,Jalpaiguri,N.S.(N.S.)
31/07/2010,mjunction,
31/07/2010,Cochin,72.02(N.S.)
31/07/2010,Coonoor,52.34(69.64)
31/07/2010,Coimbatore,56.30(76.80)
31/07/2010,Tea Serve,51.14(71.04)
24/07/2010,Kolkata,131.27(120.67)
24/07/2010,Guwahati,117.92(107.28)
24/07/2010,Siliguri,108.18(102.15)
24/07/2010,Jalpaiguri,N.S.(N.S.)
24/07/2010,mjunction,
24/07/2010,Cochin,74.06(94.40)
24/07/2010,Coonoor,51.17(70.54)
24/07/2010,Coimbatore,55.78(78.85)
24/07/2010,Tea Serve,53.00(74.15)
17/07/2010,Kolkata,129.25(124.59)
17/07/2010,Guwahati,115.76(106.58)
17/07/2010,Siliguri,107.88(103.72)
17/07/2010,Jalpaiguri,N.S.(N.S.)
17/07/2010,mjunction,
17/07/2010,Cochin,74.14(87.75)
17/07/2010,Coonoor,51.02(73.24)
17/07/2010,Coimbatore,56.18(80.91)
17/07/2010,Tea Serve,46.10(81.93)
10/07/2010,Kolkata,131.57(127.35)
10/07/2010,Guwahati,118.00(116.15)
10/07/2010,Siliguri,108.61(107.48)
10/07/2010,Jalpaiguri,N.S.(N.S.)
10/07/2010,mjunction,
10/07/2010,Cochin,71.16(85.36)
10/07/2010,Coonoor,50.62(73.27)
10/07/2010,Coimbatore,54.90(80.32)
10/07/2010,Tea Serve,49.03(80.81)
03/07/2010,Kolkata,128.06(128.69)
03/07/2010,Guwahati,116.72(124.03)
03/07/2010,Siliguri,109.67(110.79)
03/07/2010,Jalpaiguri,N.S.(N.S.)
03/07/2010,mjunction,
03/07/2010,Cochin,69.52(85.16)
03/07/2010,Coonoor,50.53(74.69)
03/07/2010,Coimbatore,55.34(78.76)
03/07/2010,Tea Serve,48.24(78.81)
26/06/2010,Kolkata,124.76(130.26)
26/06/2010,Guwahati,116.28(125.71)
26/06/2010,Siliguri,113.38(116.34)
26/06/2010,Jalpaiguri,N.S.(N.S.)
26/06/2010,mjunction,
26/06/2010,Cochin,66.07(86.83)
26/06/2010,Coonoor,50.77(78.17)
26/06/2010,Coimbatore,N.S.(79.99)
26/06/2010,Tea Serve,43.11(77.23)
19/06/2010,Kolkata,117.92(130.70)
19/06/2010,Guwahati,114.86(126.37)
19/06/2010,Siliguri,112.32(122.52)
19/06/2010,Jalpaiguri,N.S.(N.S.)
19/06/2010,mjunction,
19/06/2010,Cochin,66.87(84.91)
19/06/2010,Coonoor,51.66(79.89)
19/06/2010,Coimbatore,52.54(83.93)
19/06/2010,Tea Serve,44.97(75.66)
12/06/2010,Kolkata,119.26(130.55)
12/06/2010,Guwahati,114.59(125.04)
12/06/2010,Siliguri,110.43(122.77)
12/06/2010,Jalpaiguri,N.S.(N.S.)
12/06/2010,mjunction,
12/06/2010,Cochin,68.01(86.70)
12/06/2010,Coonoor,53.70(78.10)
12/06/2010,Coimbatore,56.53(82.01)
12/06/2010,Tea Serve,45.05(71.83)
05/06/2010,Kolkata,115.92(134.80)
05/06/2010,Guwahati,111.16(N.S.)
05/06/2010,Siliguri,110.61(124.09)
05/06/2010,Jalpaiguri,N.S.(N.S.)
05/06/2010,mjunction,
05/06/2010,Cochin,75.58(N.S.)
05/06/2010,Coonoor,56.52(82.17)
05/06/2010,Coimbatore,57.93(82.41)
05/06/2010,Tea Serve,N.S.(69.68)
29/05/2010,Kolkata,123.00(140.00)
29/05/2010,Guwahati,111.31(133.75)
29/05/2010,Siliguri,104.35(131.76)
29/05/2010,Jalpaiguri,N.S.(N.S.)
29/05/2010,mjunction,
29/05/2010,Cochin,73.43(92.08)
29/05/2010,Coonoor,56.63(87.92)
29/05/2010,Coimbatore,58.50(89.46)
29/05/2010,Tea Serve,N.S.(75.26)
22/05/2010,Kolkata,120.76(139.96)
22/05/2010,Guwahati,109.36(133.55)
22/05/2010,Siliguri,105.75(136.78)
22/05/2010,Jalpaiguri,N.S.(N.S.)
22/05/2010,mjunction,
22/05/2010,Cochin,73.09(N.S.)
22/05/2010,Coonoor,56.55(88.66)
22/05/2010,Coimbatore,58.09(90.34)
22/05/2010,Tea Serve,54.33(81.01)
15/05/2010,Kolkata,120.50(137.33)
15/05/2010,Guwahati,111.43(131.05)
15/05/2010,Siliguri,100.51(130.00)
15/05/2010,Jalpaiguri,N.S.(N.S.)
15/05/2010,mjunction,
15/05/2010,Cochin,75.61(N.S.)
15/05/2010,Coonoor,57.14(89.12)
15/05/2010,Coimbatore,59.70(89.45)
15/05/2010,Tea Serve,51.70(81.39)
08/05/2010,Kolkata,120.27(133.97)
08/05/2010,Guwahati,115.20(128.70)
08/05/2010,Siliguri,98.57(124.07)
08/05/2010,Jalpaiguri,N.S.(N.S.)
08/05/2010,mjunction,
08/05/2010,Cochin,75.84(90.76)
08/05/2010,Coonoor,56.84(95.60)
08/05/2010,Coimbatore,62.34(87.86)
08/05/2010,Tea Serve,55.51(82.08)
01/05/2010,Kolkata,113.96(126.49)
01/05/2010,Guwahati,118.30(122.25)
01/05/2010,Siliguri,99.79(118.95)
01/05/2010,Jalpaiguri,N.S.(N.S.)
01/05/2010,mjunction,
01/05/2010,Cochin,87.24(87.37)
01/05/2010,Coonoor,59.39(85.14)
01/05/2010,Coimbatore,68.46(83.31)
01/05/2010,Tea Serve,59.32(79.73)
24/04/2010,Kolkata,109.42(117.93)
24/04/2010,Guwahati,101.15(110.18)
24/04/2010,Siliguri,101.37(113.56)
24/04/2010,Jalpaiguri,N.S.(N.S.)
24/04/2010,mjunction,
24/04/2010,Cochin,81.67(89.54)
24/04/2010,Coonoor,62.27(85.55)
24/04/2010,Coimbatore,64.93(83.19)
24/04/2010,Tea Serve,59.52(79.52)
17/04/2010,Kolkata,106.80(N.S.)
17/04/2010,Guwahati,N.S.(N.S.)
17/04/2010,Siliguri,109.47(115.41)
17/04/2010,Jalpaiguri,N.S.(N.S.)
17/04/2010,mjunction,
17/04/2010,Cochin,83.83(89.55)
17/04/2010,Coonoor,62.15(82.96)
17/04/2010,Coimbatore,67.34(83.53)
17/04/2010,Tea Serve,60.01(76.47)
10/04/2010,Kolkata,74.98(N.S.)
10/04/2010,Guwahati,81.58(98.98)
10/04/2010,Siliguri,117.50(110.53)
10/04/2010,Jalpaiguri,N.S.(N.S.)
10/04/2010,mjunction,
10/04/2010,Cochin,84.10(N.S.)
10/04/2010,Coonoor,61.62(78.37)
10/04/2010,Coimbatore,66.34(80.77)
10/04/2010,Tea Serve,N.S.(73.77)
03/04/2010,Kolkata,67.64(81.02)
03/04/2010,Guwahati,66.59(N.S.)
03/04/2010,Siliguri,76.87(105.29)
03/04/2010,Jalpaiguri,N.S.(N.S.)
03/04/2010,mjunction,
03/04/2010,Cochin,N.S.(88.83)
03/04/2010,Coonoor,62.68(74.26)
03/04/2010,Coimbatore,66.02(78.55)
03/04/2010,Tea Serve,63.21(71.61)
27/03/2010,Kolkata,N.S.(N.S.)
27/03/2010,Guwahati,N.S.(74.71)
27/03/2010,Siliguri,N.S.(86.52)
27/03/2010,Jalpaiguri,N.S.(N.S.)
27/03/2010,mjunction,
27/03/2010,Cochin,81.14(85.09)
27/03/2010,Coonoor,63.29(71.05)
27/03/2010,Coimbatore,66.29(73.39)
27/03/2010,Tea Serve,62.82(68.16)
20/03/2010,Kolkata,N.S.(76.82)
20/03/2010,Guwahati,N.S.(N.S.)
20/03/2010,Siliguri,N.S.(73.40)
20/03/2010,Jalpaiguri,N.S.(N.S.)
20/03/2010,mjunction,
20/03/2010,Cochin,76.59(82.96)
20/03/2010,Coonoor,64.39(68.76)
20/03/2010,Coimbatore,65.57(72.54)
20/03/2010,Tea Serve,59.61(68.68)
13/03/2010,Kolkata,75.96(N.S.)
13/03/2010,Guwahati,73.71(N.S.)
13/03/2010,Siliguri,75.20(N.S.)
13/03/2010,Jalpaiguri,N.S.(N.S.)
13/03/2010,mjunction,
13/03/2010,Cochin,74.92(85.84)
13/03/2010,Coonoor,65.34(69.92)
13/03/2010,Coimbatore,64.97(64.13)
13/03/2010,Tea Serve,62.93(68.04)
06/03/2010,Kolkata,83.13(79.54)
06/03/2010,Guwahati,75.65(71.10)
06/03/2010,Siliguri,77.93(71.73)
06/03/2010,Jalpaiguri,N.S.(N.S.)
06/03/2010,mjunction,
06/03/2010,Cochin,75.46(82.81)
06/03/2010,Coonoor,66.00(82.05)
06/03/2010,Coimbatore,65.45(73.10)
06/03/2010,Tea Serve,60.42(69.06)
27/02/2010,Kolkata,95.47(79.92)
27/02/2010,Guwahati,82.21(74.41)
27/02/2010,Siliguri,81.86(71.29)
27/02/2010,Jalpaiguri,N.S.(N.S.)
27/02/2010,mjunction,
27/02/2010,Cochin,76.50(82.62)
27/02/2010,Coonoor,68.74(69.47)
27/02/2010,Coimbatore,65.55(71.27)
27/02/2010,Tea Serve,66.11(68.95)
20/02/2010,Kolkata,99.01(84.39)
20/02/2010,Guwahati,86.76(75.27)
20/02/2010,Siliguri,87.40(75.10)
20/02/2010,Jalpaiguri,N.S.(N.S.)
20/02/2010,mjunction,
20/02/2010,Cochin,75.00(82.90)
20/02/2010,Coonoor,70.56(69.85)
20/02/2010,Coimbatore,67.85(70.85)
20/02/2010,Tea Serve,69.72(66.39)
13/02/2010,Kolkata,106.23(87.95)
13/02/2010,Guwahati,87.15(79.98)
13/02/2010,Siliguri,87.43(78.25)
13/02/2010,Jalpaiguri,N.S.(N.S.)
13/02/2010,mjunction,
13/02/2010,Cochin,76.19(83.92)
13/02/2010,Coonoor,71.37(69.93)
13/02/2010,Coimbatore,69.81(70.90)
13/02/2010,Tea Serve,70.90(65.14)
06/02/2010,Kolkata,105.73(88.99)
06/02/2010,Guwahati,89.31(83.24)
06/02/2010,Siliguri,90.31(N.S.)
06/02/2010,Jalpaiguri,N.S.(N.S.)
06/02/2010,mjunction,
06/02/2010,Cochin,75.96(83.76)
06/02/2010,Coonoor,70.85(67.50)
06/02/2010,Coimbatore,69.75(72.22)
06/02/2010,Tea Serve,65.15(67.40)
30/01/2010,Kolkata,110.32(91.45)
30/01/2010,Guwahati,N.S.(N.S.)
30/01/2010,Siliguri,94.52(79.27)
30/01/2010,Jalpaiguri,N.S.(N.S.)
30/01/2010,mjunction,
30/01/2010,Cochin,77.28(80.76)
30/01/2010,Coonoor,71.93(69.65)
30/01/2010,Coimbatore,70.94(72.30)
30/01/2010,Tea Serve,62.84(69.39)
23/01/2010,Kolkata,106.12 (94.14)
23/01/2010,Guwahati,91.32 (85.69)
23/01/2010,Siliguri,94.60 (N.S.)
23/01/2010,Jalpaiguri,N.S.(N.S.)
23/01/2010,mjunction,
23/01/2010,Cochin,80.02 (80.87)
23/01/2010,Coonoor,70.91 (N.S.)
23/01/2010,Coimbatore,71.26 (71.12)
23/01/2010,Tea Serve,63.74 (69.14)
16/01/2010,Kolkata,N.S.( 95.95)
16/01/2010,Guwahati,93.96 (87.66)
16/01/2010,Siliguri,96.50 (80.58)
16/01/2010,Jalpaiguri,N.S.(N.S.)
16/01/2010,mjunction,
16/01/2010,Cochin,79.89 (82.25)
16/01/2010,Coonoor,72.70 (69.64)
16/01/2010,Coimbatore,71.47 (71.66)
16/01/2010,Tea Serve,66.08 (69.51)
09/01/2010,Kolkata,109.00 (97.74)
09/01/2010,Guwahati,97.60 (87.48)
09/01/2010,Siliguri,101.20 (82.72)
09/01/2010,Jalpaiguri,N.S.(N.S.)
09/01/2010,mjunction,
09/01/2010,Cochin,80.67 (83.31)
09/01/2010,Coonoor,72.35 (67.24)
09/01/2010,Coimbatore,73.10 (70.47)
09/01/2010,Tea Serve,66.74 (67.39)
02/01/2010,Kolkata,115.98 (99.01)
02/01/2010,Guwahati,103.00 (N.S.)
02/01/2010,Siliguri,105.34 (N.S.)
02/01/2010,Jalpaiguri,N.S.(N.S.)
02/01/2010,mjunction,
02/01/2010,Cochin,77.97 (81.66)
02/01/2010,Coonoor,No Sale
02/01/2010,Coimbatore,73.67 (N.S.)
02/01/2010,Tea Serve,70.24 (65.55)
25/12/2010,Kolkata,129.92(124.46)
25/12/2010,Guwahati,104.53(107.30)
25/12/2010,Siliguri,N.S.(109.37)
25/12/2010,Jalpaiguri,N.S.(N.S.)
25/12/2010,mjunction,
25/12/2010,Cochin,82.37(N.S.)
25/12/2010,Coonoor,66.01(73.74)
25/12/2010,Coimbatore,68.72(N.S.)
25/12/2010,Tea Serve,60.77(70.36)
18/12/2010,Kolkata,130.17(127.21)
18/12/2010,Guwahati,109.01(111.28)
18/12/2010,Siliguri,108.78(113.70)
18/12/2010,Jalpaiguri,N.S.(N.S.)
18/12/2010,mjunction,
18/12/2010,Cochin,81.96(83.43)
18/12/2010,Coonoor,65.83(74.45)
18/12/2010,Coimbatore,67.53(75.28)
18/12/2010,Tea Serve,59.45(69.36)
11/12/2010,Kolkata,134.04(127.65)
11/12/2010,Guwahati,110.45(111.75)
11/12/2010,Siliguri,108.57(114.33)
11/12/2010,Jalpaiguri,N.S.(N.S.)
11/12/2010,mjunction,
11/12/2010,Cochin,81.21(84.43)
11/12/2010,Coonoor,64.10(N.S.)
11/12/2010,Coimbatore,67.33(76.67)
11/12/2010,Tea Serve,58.50(72.16)
04/12/2010,Kolkata,138.35(131.09)
04/12/2010,Guwahati,117.14(115.02)
04/12/2010,Siliguri,106.98(111.19)
04/12/2010,Jalpaiguri,N.S.(N.S.)
04/12/2010,mjunction,
04/12/2010,Cochin,80.41(84.77)
04/12/2010,Coonoor,65.12(77.18)
04/12/2010,Coimbatore,66.65(77.85)
04/12/2010,Tea Serve,57.19(75.31)
27/11/2010,Kolkata,139.23(132.39)
27/11/2010,Guwahati,118.33(120.07)
27/11/2010,Siliguri,104.34(110.03)
27/11/2010,Jalpaiguri,N.S.(N.S.)
27/11/2010,mjunction,
27/11/2010,Cochin,81.17(86.79)
27/11/2010,Coonoor,65.59(76.86)
27/11/2010,Coimbatore,68.22(78.92)
27/11/2010,Tea Serve,56.53(72.92)
20/11/2010,Kolkata,139.10(137.73)
20/11/2010,Guwahati,120.23(119.06)
20/11/2010,Siliguri,109.46(114.64)
20/11/2010,Jalpaiguri,N.S.(N.S.)
20/11/2010,mjunction,
20/11/2010,Cochin,81.26(84.80)
20/11/2010,Coonoor,65.95(76.53)
20/11/2010,Coimbatore,65.72(80.98)
20/11/2010,Tea Serve,54.81(69.08)
13/11/2010,Kolkata,140.69(135.48)
13/11/2010,Guwahati,118.40(120.16)
13/11/2010,Siliguri,109.18(116.15)
13/11/2010,Jalpaiguri,N.S.(N.S.)
13/11/2010,mjunction,
13/11/2010,Cochin,83.68(82.38)
13/11/2010,Coonoor,64.92(N.S.)
13/11/2010,Coimbatore,66.59(76.55)
13/11/2010,Tea Serve,54.11(N.S.)
06/11/2010,Kolkata,141.15(137.78)
06/11/2010,Guwahati,118.85(118.69)
06/11/2010,Siliguri,112.10(115.75)
06/11/2010,Jalpaiguri,N.S.(N.S.)
06/11/2010,mjunction,
06/11/2010,Cochin,83.66(85.03)
06/11/2010,Coonoor,64.98(71.34)
06/11/2010,Coimbatore,N.S.(74.20)
06/11/2010,Tea Serve,52.88(64.45)
30/10/2010,Kolkata,140.58(138.44)
30/10/2010,Guwahati,122.21(119.68)
30/10/2010,Siliguri,108.24(109.63)
30/10/2010,Jalpaiguri,N.S.(N.S.)
30/10/2010,mjunction,
30/10/2010,Cochin,83.70(87.94)
30/10/2010,Coonoor,65.16(69.92)
30/10/2010,Coimbatore,67.05(75.83)
30/10/2010,Tea Serve,51.42(65.26)
23/10/2010,Kolkata,N.S.(135.47)
23/10/2010,Guwahati,124.61(119.67)
23/10/2010,Siliguri,106.50(108.25)
23/10/2010,Jalpaiguri,N.S.(N.S.)
23/10/2010,mjunction,
23/10/2010,Cochin,85.75(91.38)
23/10/2010,Coonoor,64.13(73.82)
23/10/2010,Coimbatore,66.18(77.44)
23/10/2010,Tea Serve,52.14(67.16)
16/10/2010,Kolkata,142.76(137.93)
16/10/2010,Guwahati,N.S.(119.78)
16/10/2010,Siliguri,N.S.(106.18)
16/10/2010,Jalpaiguri,N.S.(N.S.)
16/10/2010,mjunction,
16/10/2010,Cochin,87.19(N.S.)
16/10/2010,Coonoor,63.71(74.77)
16/10/2010,Coimbatore,67.20(N.S.)
16/10/2010,Tea Serve,50.36(68.14)
09/10/2010,Kolkata,143.96(135.28)
09/10/2010,Guwahati,123.40(117.40)
09/10/2010,Siliguri,106.64(109.32)
09/10/2010,Jalpaiguri,N.S.(N.S.)
09/10/2010,mjunction,
09/10/2010,Cochin,87.32(90.28)
09/10/2010,Coonoor,62.88(74.32)
09/10/2010,Coimbatore,65.88(81.03)
09/10/2010,Tea Serve,50.97(68.10)
02/10/2010,Kolkata,138.31(N.S.)
02/10/2010,Guwahati,123.32(N.S.)
02/10/2010,Siliguri,106.39(N.S.)
02/10/2010,Jalpaiguri,N.S.(N.S.)
02/10/2010,mjunction,
02/10/2010,Cochin,89.48(91.00)
02/10/2010,Coonoor,62.04(76.61)
02/10/2010,Coimbatore,65.44(80.24)
02/10/2010,Tea Serve,52.16(78.60)
25/09/2010,Kolkata,142.83(137.73)
25/09/2010,Guwahati,124.50(114.84)
25/09/2010,Siliguri,104.10(105.28)
25/09/2010,Jalpaiguri,N.S.(N.S.)
25/09/2010,mjunction,
25/09/2010,Cochin,90.13(93.30)
25/09/2010,Coonoor,61.69(77.59)
25/09/2010,Coimbatore,66.09(82.24)
25/09/2010,Tea Serve,54.50(79.87)
18/09/2010,Kolkata,144.29(131.42)
18/09/2010,Guwahati,122.47(114.73)
18/09/2010,Siliguri,105.22(101.40)
18/09/2010,Jalpaiguri,N.S.(N.S.)
18/09/2010,mjunction,
18/09/2010,Cochin,88.85(97.03)
18/09/2010,Coonoor,64.16(76.24)
18/09/2010,Coimbatore,68.75(83.83)
18/09/2010,Tea Serve,51.75(75.94)
11/09/2010,Kolkata,146.04(127.62)
11/09/2010,Guwahati,125.32(112.67)
11/09/2010,Siliguri,106.66(N.S)
11/09/2010,Jalpaiguri,N.S.(N.S.)
11/09/2010,mjunction,
11/09/2010,Cochin,82.68(96.59)
11/09/2010,Coonoor,63.33(75.65)
11/09/2010,Coimbatore,65.53(79.04)
11/09/2010,Tea Serve,52.59(73.88)
04/09/2010,Kolkata,143.82(129.34)
04/09/2010,Guwahati,122.03(112.47)
04/09/2010,Siliguri,105.70(N.S)
04/09/2010,Jalpaiguri,N.S.(N.S.)
04/09/2010,mjunction,
04/09/2010,Cochin,74.06(N.S)
04/09/2010,Coonoor,57.76(74.29)
04/09/2010,Coimbatore,56.45(80.59)
04/09/2010,Tea Serve,49.30(70.36)
28/08/2010,Kolkata,146.33(128.65)
28/08/2010,Guwahati,124.94(114.23)
28/08/2010,Siliguri,105.84(101.70)
28/08/2010,Jalpaiguri,N.S.(N.S.)
28/08/2010,mjunction,
28/08/2010,Cochin,N.S.(96.13)
28/08/2010,Coonoor,54.52(72.75)
28/08/2010,Coimbatore,57.06(79.24)
28/08/2010,Tea Serve,47.28(69.72)
21/08/2010,Kolkata,147.06(131.14)
21/08/2010,Guwahati,126.14(114.17)
21/08/2010,Siliguri,108.02(101.14)
21/08/2010,Jalpaiguri,N.S.(N.S.)
21/08/2010,mjunction,
21/08/2010,Cochin,73.70(95.89)
21/08/2010,Coonoor,53.53(72.94)
21/08/2010,Coimbatore,55.32(79.58)
21/08/2010,Tea Serve,49.99(67.87)
14/08/2010,Kolkata,145.74(129.29)
14/08/2010,Guwahati,123.02(113.59)
