week,location,average_price
04/03/2023,Jalpaiguri,NS(NS)
04/03/2023,mjunction,NS(NS)
04/03/2023,Cochin,145.36(136.39)
04/03/2023,Coonoor,116.79(97.09)
04/03/2023,Coimbatore,125.11(105.15)
04/03/2023,Tea Serve,109.2(87.26)
25/02/2023,Kolkata,NS(142.2)
25/02/2023,Guwahati,NS(NS)
25/02/2023,Siliguri,NS(121.5)
25/02/2023,Jalpaiguri,NS(NS)
25/02/2023,mjunction,NS(109.58)
25/02/2023,Cochin,147.46(136.9)
25/02/2023,Coonoor,117.15(100.78)
25/02/2023,Coimbatore,128.06(107.57)
25/02/2023,Tea Serve,112.18(88.82)
18/02/2023,Kolkata,153.26(NS)
18/02/2023,Guwahati,139.48(134.08)
18/02/2023,Siliguri,132.68(NS)
18/02/2023,Jalpaiguri,NS(NS)
18/02/2023,mjunction,NS(NS)
18/02/2023,Cochin,150.34(140.42)
18/02/2023,Coonoor,117.60(102.50)
18/02/2023,Coimbatore,127.83(110.92)
18/02/2023,Tea Serve,115.73(89.25)
11/02/2023,Kolkata,148.58(148.65)
11/02/2023,Guwahati,140.69(140.76)
11/02/2023,Siliguri,132.89(NS)
11/02/2023,Jalpaiguri,NS(NS)
11/02/2023,mjunction,116.08(NS)
11/02/2023,Cochin,152.09(140.41)
11/02/2023,Coonoor,119.22(104.05)
11/02/2023,Coimbatore,129.15(112.29)
11/02/2023,Tea Serve,117.79(90.71)
04/02/2023,Kolkata,148.16(161.20)
04/02/2023,Guwahati,141.62(146.47)
04/02/2023,Siliguri,132.78(129.89)
04/02/2023,Jalpaiguri,NS(NS)
04/02/2023,mjunction,NS(120.42)
04/02/2023,Cochin,151.29(140.12)
04/02/2023,Coonoor,118.64(102.76)
04/02/2023,Coimbatore,129.83(114.67)
04/02/2023,Tea Serve,113.39(91.26)
28/01/2023,Kolkata,153.55(NS)
28/01/2023,Guwahati,140.58(146.73)
28/01/2023,Siliguri,140.01(139.98)
28/01/2023,Jalpaiguri,NS(NS)
28/01/2023,mjunction,119.41(127.18)
28/01/2023,Cochin,149.40(140.7)
28/01/2023,Coonoor,117.51(103.64)
28/01/2023,Coimbatore,126.11(111.73)
28/01/2023,Tea Serve,111.19(89.83)
21/01/2023,Kolkata,152.02(166.24)
21/01/2023,Guwahati,139.6(149.83)
21/01/2023,Siliguri,138.39(146.52)
21/01/2023,Jalpaiguri,NS(NS)
21/01/2023,mjunction,114.83(120.57)
21/01/2023,Cochin,143.28(142.85)
21/01/2023,Coonoor,114.9(100.07)
21/01/2023,Coimbatore,126.78(109.38)
21/01/2023,Tea Serve,108.78(88.30)
14/01/2023,Kolkata,162.08(175.82)
14/01/2023,Guwahati,144.66(153.57)
14/01/2023,Siliguri,145.15(152.10)
14/01/2023,Jalpaiguri,NS(NS)
14/01/2023,mjunction,134.87(129.16)
14/01/2023,Cochin,143.83(142.55)
14/01/2023,Coonoor,113.77(97.92)
14/01/2023,Coimbatore,120.92(112.60)
14/01/2023,Tea Serve,105.31(89.91)
07/01/2023,Kolkata,167.96(180.49)
07/01/2023,Guwahati,147.71(154.91)
07/01/2023,Siliguri,150.71(155.39)
07/01/2023,Jalpaiguri,NS(NS)
07/01/2023,mjunction,118.65(126.04)
07/01/2023,Cochin,141.67(140.21)
07/01/2023,Coonoor,112.7(96.41)
07/01/2023,Coimbatore,120.44(112.37)
07/01/2023,Tea Serve,104.35(89.13)
01/07/2023,Kolkata,237.77(291.61)
01/07/2023,Guwahati,214.07(214.97)
01/07/2023,Siliguri,187.14(198.41)
01/07/2023,Jalpaiguri,NS(NS)
01/07/2023,mjunction,152.62(163.33)
01/07/2023,Cochin,135.64(138.79)
01/07/2023,Coonoor,95.69(77.6)
01/07/2023,Coimbatore,106.82(95.92)
01/07/2023,Tea Serve,87.19(68.49)
24/06/2023,Kolkata,235.24(288.1)
24/06/2023,Guwahati,213.43(215.25)
24/06/2023,Siliguri,186.53(203.85)
24/06/2023,Jalpaiguri,NS(NS)
24/06/2023,mjunction,188.74(298.67)
24/06/2023,Cochin,133.51(136.83)
24/06/2023,Coonoor,98.00(93.14)
24/06/2023,Coimbatore,106.54(95.94)
24/06/2023,Tea Serve,91.00(72.34)
17/06/2023,Kolkata,236.57(280.56)
17/06/2023,Guwahati,217.3(216.46)
17/06/2023,Siliguri,180.94(207.27)
17/06/2023,Jalpaiguri,NS(NS)
17/06/2023,mjunction,142.35(185.91)
17/06/2023,Cochin,134.23(131.01)
17/06/2023,Coonoor,97.45(78.25)
17/06/2023,Coimbatore,106.67(99.32)
17/06/2023,Tea Serve,89.22(74.12)
10/06/2023,Kolkata,227(237.97)
10/06/2023,Guwahati,215.7(201.06)
10/06/2023,Siliguri,180.21(202.03)
10/06/2023,Jalpaiguri,NS(NS)
10/06/2023,mjunction,162.86(192.2)
10/06/2023,Cochin,136.87(130.8)
10/06/2023,Coonoor,97.37(82.10)
10/06/2023,Coimbatore,107.61(97.05)
10/06/2023,Tea Serve,90.01(74.56)
03/06/2023,Kolkata,210.22(215.66)
03/06/2023,Guwahati,206.43(184.72)
03/06/2023,Siliguri,179.91(191.63)
03/06/2023,Jalpaiguri,NS(NS)
03/06/2023,mjunction,152.34(232.37)
03/06/2023,Cochin,137.33(133.84)
03/06/2023,Coonoor,94.72(86.67)
03/06/2023,Coimbatore,106.05(97.84)
03/06/2023,Tea Serve,90.31(74.54)
27/05/2023,Kolkata,200.46(209.88)
27/05/2023,Guwahati,193.03(176.69)
27/05/2023,Siliguri,182.67(180.78)
27/05/2023,Jalpaiguri,NS(NS)
27/05/2023,mjunction,172.86(152.05)
27/05/2023,Cochin,138.44(134.47)
27/05/2023,Coonoor,96.8(87.35)
27/05/2023,Coimbatore,110.5(97.29)
27/05/2023,Tea Serve,93.04(74.77)
20/05/2023,Kolkata,196.92(219.48)
20/05/2023,Guwahati,183.68(179.25)
20/05/2023,Siliguri,182.7(174.14)
20/05/2023,Jalpaiguri,NS(NS)
20/05/2023,mjunction,164.4(153)
20/05/2023,Cochin,140.96(136.27)
20/05/2023,Coonoor,101.52(87.56)
20/05/2023,Coimbatore,111.44(102.04)
20/05/2023,Tea Serve,95.97(78.46)
13/05/2023,Kolkata,207.04(218.6)
13/05/2023,Guwahati,191.25(184.92)
13/05/2023,Siliguri,181.91(175.92)
13/05/2023,Jalpaiguri,NS(NS)
13/05/2023,mjunction,158.89(172.29)
13/05/2023,Cochin,144.98(137.00)
13/05/2023,Coonoor,104.92(89.01)
13/05/2023,Coimbatore,116.9(101.64)
13/05/2023,Tea Serve,104.58(81.16)
06/05/2023,Kolkata,209.78(238.97)
06/05/2023,Guwahati,193.83(196.65)
06/05/2023,Siliguri,175.95(184.57)
06/05/2023,Jalpaiguri,NS(NS)
06/05/2023,mjunction,160.77(159.74)
06/05/2023,Cochin,147.28(139.57)
06/05/2023,Coonoor,109.27(90.76)
06/05/2023,Coimbatore,118.68(101.87)
06/05/2023,Tea Serve,107.99(79.72)
29/04/2023,Kolkata,220.28(258.2)
29/04/2023,Guwahati,201.53(216.99)
29/04/2023,Siliguri,176.79(203.41)
29/04/2023,Jalpaiguri,NS(NS)
29/04/2023,mjunction,201.24(198.7)
29/04/2023,Cochin,145.85(138.47)
29/04/2023,Coonoor,110.81(92.48)
29/04/2023,Coimbatore,121.44(102.35)
29/04/2023,Tea Serve,106.45(80.26)
22/04/2023,Kolkata,223.66(261.00)
22/04/2023,Guwahati,214.50(252.32)
22/04/2023,Siliguri,182.95(229.12)
22/04/2023,Jalpaiguri,NS(NS)
22/04/2023,mjunction,162.07(186.66)
22/04/2023,Cochin,143.82(139.27)
22/04/2023,Coonoor,112.22(92.52)
22/04/2023,Coimbatore,123.82(103.46)
22/04/2023,Tea Serve,104.91(79.29)
15/04/2023,Kolkata,209.95(235.68)
15/04/2023,Guwahati,223.66(277.12)
15/04/2023,Siliguri,188.18(227.47)
15/04/2023,Jalpaiguri,NS(NS)
15/04/2023,mjunction,226.70(199.62)
15/04/2023,Cochin,142.94(NS)
15/04/2023,Coonoor,110.24(92.95)
15/04/2023,Coimbatore,124.42(97.74)
15/04/2023,Tea Serve,105.15(80.37)
08/04/2023,Kolkata,212.25(213.17)
08/04/2023,Guwahati,216.60(250.50)
08/04/2023,Siliguri,201.48(265.10)
08/04/2023,Jalpaiguri,NS(NS)
08/04/2023,mjunction,193.93(NS)
08/04/2023,Cochin,NS(135.35)
08/04/2023,Coonoor,110.37(92.20)
08/04/2023,Coimbatore,123.49(99.92)
08/04/2023,Tea Serve,105.21(79.25)
01/04/2023,Kolkata,NS(NS)
01/04/2023,Guwahati,173.02(127.74)
01/04/2023,Siliguri,199.27(178.71)
01/04/2023,Jalpaiguri,NS(NS)
01/04/2023,mjunction,NS(NS)
01/04/2023,Cochin,144.50(139.52)
01/04/2023,Coonoor,111.19(91.26)
01/04/2023,Coimbatore,119.12(97.40)
01/04/2023,Tea Serve,107.84(80.78)
25/03/2023,Kolkata,156.81(149.09)
25/03/2023,Guwahati,140.46(NS)
25/03/2023,Siliguri,154.17(NS)
25/03/2023,Jalpaiguri,NS(NS)
25/03/2023,mjunction,NS(NS)
25/03/2023,Cochin,147.06(136.13)
25/03/2023,Coonoor,113.94(91.58)
25/03/2023,Coimbatore,125.08(98.84)
25/03/2023,Tea Serve,109.27(79.86)
18/03/2023,Kolkata,NS(NS)
18/03/2023,Guwahati,NS(NS)
18/03/2023,Siliguri,NS(NS)
18/03/2023,Jalpaiguri,NS(NS)
18/03/2023,mjunction,NS(NS)
18/03/2023,Cochin,150.17(134.95)
18/03/2023,Coonoor,115.74(90.07)
18/03/2023,Coimbatore,124.6(99.4)
18/03/2023,Tea Serve,106.86(81.34)
11/03/2023,Kolkata,145.76(NS)
11/03/2023,Guwahati,136.56(NS)
11/03/2023,Siliguri,139.16(NS)
11/03/2023,Jalpaiguri,NS(NS)
11/03/2023,mjunction,NS(100.59)
11/03/2023,Cochin,150.04(137.25)
11/03/2023,Coonoor,115.93(93.45)
11/03/2023,Coimbatore,126.46(102.00)
11/03/2023,Tea Serve,108.45(84.89)
04/03/2023,Kolkata,153.2(NS)
04/03/2023,Guwahati,143.94(130.19)
04/03/2023,Siliguri,130.25(NS)
04/03/2023,Jalpaiguri,NS(NS)
04/03/2023,mjunction,NS(NS)
04/03/2023,Cochin,149.49(139.13)
04/03/2023,Coonoor,117.81(98.57)
04/03/2023,Coimbatore,125.82(103.74)
04/03/2023,Tea Serve,109.2(87.26)
25/02/2023,Kolkata,NS(145.09)
25/02/2023,Guwahati,NS(NS)
25/02/2023,Siliguri,NS(121.5)
25/02/2023,Jalpaiguri,NS(NS)
25/02/2023,mjunction,NS(109.58)
25/02/2023,Cochin,151.46(140.95)
25/02/2023,Coonoor,117.95(101.88)
25/02/2023,Coimbatore,128.45(107.92)
25/02/2023,Tea Serve,112.18(88.82)
18/02/2023,Kolkata,156.81(NS)
18/02/2023,Guwahati,139.44(134.22)
18/02/2023,Siliguri,132.68(NS)
18/02/2023,Jalpaiguri,NS(NS)
18/02/2023,mjunction,NS(NS)
18/02/2023,Cochin,152.59(144.05)
18/02/2023,Coonoor,118.4(103.51)
18/02/2023,Coimbatore,128(111.29)
18/02/2023,Tea Serve,115.73(89.25)
11/02/2023,Kolkata,150.25(148.76)
11/02/2023,Guwahati,140.81(140.54)
11/02/2023,Siliguri,132.89(NS)
11/02/2023,Jalpaiguri,NS(NS)
11/02/2023,mjunction,116.08(NS)
11/02/2023,Cochin,152.51(143.34)
11/02/2023,Coonoor,119.79(104.49)
11/02/2023,Coimbatore,129.64(111.99)
11/02/2023,Tea Serve,117.79(90.71)
04/02/2023,Kolkata,153.5(161.68)
04/02/2023,Guwahati,141.91(146.54)
04/02/2023,Siliguri,132.78(129.89)
04/02/2023,Jalpaiguri,NS(NS)
04/02/2023,mjunction,NS(120.42)
04/02/2023,Cochin,153.28(142.33)
04/02/2023,Coonoor,118.91(103.16)
04/02/2023,Coimbatore,130.73(112.97)
04/02/2023,Tea Serve,113.39(91.26)
28/01/2023,Kolkata,160.42(NS)
28/01/2023,Guwahati,140.79(146.93)
28/01/2023,Siliguri,140.01(139.98)
28/01/2023,Jalpaiguri,NS(NS)
28/01/2023,mjunction,119.41(127.18)
28/01/2023,Cochin,151.97(143.51)
28/01/2023,Coonoor,118.07(104.4)
28/01/2023,Coimbatore,127.44(110.06)
28/01/2023,Tea Serve,111.19(89.92)
21/01/2023,Kolkata,160.43(166.25)
21/01/2023,Guwahati,139.98(148.30)
21/01/2023,Siliguri,138.39(146.52)
21/01/2023,Jalpaiguri,NS(NS)
21/01/2023,mjunction,114.83(120.57)
21/01/2023,Cochin,148.87(145.50)
21/01/2023,Coonoor,115.69(100.89)
21/01/2023,Coimbatore,127.67(108.97)
21/01/2023,Tea Serve,108.78(88.30)
14/01/2023,Kolkata,169.60(175.91)
14/01/2023,Guwahati,145.18(151.53)
14/01/2023,Siliguri,145.15(152.10)
14/01/2023,Jalpaiguri,NS(NS)
14/01/2023,mjunction,135.04(129.16)
14/01/2023,Cochin,146.99(142.98)
14/01/2023,Coonoor,114.42(98.71)
14/01/2023,Coimbatore,121.28(112.49)
14/01/2023,Tea Serve,105.31(89.91)
07/01/2023,Kolkata,173.61(181.21)
07/01/2023,Guwahati,148.45(154.38)
07/01/2023,Siliguri,150.71(155.39)
07/01/2023,Jalpaiguri,NS(NS)
07/01/2023,mjunction,118.65(126.04)
07/01/2023,Cochin,144.85(142.14)
07/01/2023,Coonoor,113.18(97.19)
07/01/2023,Coimbatore,121.27(112.37)
07/01/2023,Tea Serve,104.35(89.13)
