week,location,average_price
11/10/2008,Tea Serve,79.08(36.35)
04/10/2008,Kolkata,111.43(73.87)
04/10/2008,Guwahati,105.19(69.29)
04/10/2008,Siliguri,97.97(63.23)
04/10/2008,Jalpaiguri,N.S.(N.S.)
04/10/2008,mjunction,
04/10/2008,Cochin,90.63(52.64)
04/10/2008,Coonoor,80.32(39.08)
04/10/2008,Coimbatore,82.36(43.09)
04/10/2008,Tea Serve,76.96(38.19)
27/09/2008,Kolkata,109.64(74.28)
27/09/2008,Guwahati,105.57(68.27)
27/09/2008,Siliguri,97.14(62.81)
27/09/2008,Jalpaiguri,N.S.(N.S.)
27/09/2008,mjunction,
27/09/2008,Cochin,99.95(53.19)
27/09/2008,Coonoor,83.73(38.84)
27/09/2008,Coimbatore,87.14(43.27)
27/09/2008,Tea Serve,82.95(37.02)
20/09/2008,Kolkata,108.36(74.81)
20/09/2008,Guwahati,102.49(66.93)
20/09/2008,Siliguri,97.94(62.37)
20/09/2008,Jalpaiguri,N.S.(N.S.)
20/09/2008,mjunction,
20/09/2008,Cochin,95.39(52.75)
20/09/2008,Coonoor,83.36(39.14)
20/09/2008,Coimbatore,86.45(43.53)
20/09/2008,Tea Serve,79.72(38.64)
13/09/2008,Kolkata,103.26(73.41)
13/09/2008,Guwahati,98.78(66.02)
13/09/2008,Siliguri,91.65(61.51)
13/09/2008,Jalpaiguri,N.S.(N.S.)
13/09/2008,mjunction,
13/09/2008,Cochin,N.S.(51.82)
13/09/2008,Coonoor,75.47(39.64)
13/09/2008,Coimbatore,79.64(43.68)
13/09/2008,Tea Serve,71.44(38.36)
06/09/2008,Kolkata,102.05(74.76)
06/09/2008,Guwahati,97.33(67.58)
06/09/2008,Siliguri,88.80(60.74)
06/09/2008,Jalpaiguri,N.S.(N.S.)
06/09/2008,mjunction,
06/09/2008,Cochin,86.09(51.14)
06/09/2008,Coonoor,71.96(40.91)
06/09/2008,Coimbatore,75.18(42.37)
06/09/2008,Tea Serve,68.57(38.85)
30/08/2008,Kolkata,100.87(74.50)
30/08/2008,Guwahati,95.96(66.88)
30/08/2008,Siliguri,88.54(60.63)
30/08/2008,Jalpaiguri,N.S.(N.S.)
30/08/2008,mjunction,
30/08/2008,Cochin,81.37(N.S.)
30/08/2008,Coonoor,70.36(40.67)
30/08/2008,Coimbatore,71.79(43.42)
30/08/2008,Tea Serve,67.90(38.11)
23/08/2008,Kolkata,102.00(74.45)
23/08/2008,Guwahati,96.18(67.45)
23/08/2008,Siliguri,89.13(61.67)
23/08/2008,Jalpaiguri,N.S.(N.S.)
23/08/2008,mjunction,
23/08/2008,Cochin,81.64(53.70)
23/08/2008,Coonoor,70.75(40.05)
23/08/2008,Coimbatore,73.02(43.20)
23/08/2008,Tea Serve,68.96(39.99)
16/08/2008,Kolkata,100.64(75.14)
16/08/2008,Guwahati,95.55(68.44)
16/08/2008,Siliguri,88.31(62.76)
16/08/2008,Jalpaiguri,N.S.(N.S.)
16/08/2008,mjunction,
16/08/2008,Cochin,81.39(52.70)
16/08/2008,Coonoor,71.62(39.31)
16/08/2008,Coimbatore,74.72(42.38)
16/08/2008,Tea Serve,70.51(39.61)
09/08/2008,Kolkata,98.50(73.69)
09/08/2008,Guwahati,93.18(67.86)
09/08/2008,Siliguri,87.57(64.28)
09/08/2008,Jalpaiguri,N.S.(N.S.)
09/08/2008,mjunction,
09/08/2008,Cochin,76.23(52.99)
09/08/2008,Coonoor,69.80(38.95)
09/08/2008,Coimbatore,70.66(43.01)
09/08/2008,Tea Serve,68.83(38.46)
02/08/2008,Kolkata,97.27(75.89)
02/08/2008,Guwahati,92.36(68.55)
02/08/2008,Siliguri,87.63(64.51)
02/08/2008,Jalpaiguri,N.S.(N.S.)
02/08/2008,mjunction,
02/08/2008,Cochin,72.88(52.73)
02/08/2008,Coonoor,67.21(40.11)
02/08/2008,Coimbatore,68.90(42.33)
02/08/2008,Tea Serve,65.90(39.01)
26/07/2008,Kolkata,97.86(75.46)
26/07/2008,Guwahati,91.84(72.07)
26/07/2008,Siliguri,86.69(66.19)
26/07/2008,Jalpaiguri,N.S.(N.S.)
26/07/2008,mjunction,
26/07/2008,Cochin,67.50(54.50)
26/07/2008,Coonoor,63.98(39.89)
26/07/2008,Coimbatore,65.86(42.81)
26/07/2008,Tea Serve,64.08(38.34)
19/07/2008,Kolkata,99.42(77.32)
19/07/2008,Guwahati,91.65(69.75)
19/07/2008,Siliguri,84.84(66.65)
19/07/2008,Jalpaiguri,N.S.(N.S.)
19/07/2008,mjunction,
19/07/2008,Cochin,66.50(53.09)
19/07/2008,Coonoor,62.36(40.78)
19/07/2008,Coimbatore,63.07(45.03)
19/07/2008,Tea Serve,62.16(39.27)
12/07/2008,Kolkata,100.11(80.00)
12/07/2008,Guwahati,92.86(72.08)
12/07/2008,Siliguri,84.06(66.63)
12/07/2008,Jalpaiguri,N.S.(N.S.)
12/07/2008,mjunction,
12/07/2008,Cochin,65.30(52.84)
12/07/2008,Coonoor,61.74(40.19)
12/07/2008,Coimbatore,62.67(43.36)
12/07/2008,Tea Serve,61.95(39.48)
05/07/2008,Kolkata,101.61(83.40)
05/07/2008,Guwahati,93.22(75.02)
05/07/2008,Siliguri,85.92(67.73)
05/07/2008,Jalpaiguri,N.S.(N.S.)
05/07/2008,mjunction,
05/07/2008,Cochin,65.57(51.70)
05/07/2008,Coonoor,61.45(40.32)
05/07/2008,Coimbatore,63.73(43.99)
05/07/2008,Tea Serve,63.01(38.67)
28/06/2008,Kolkata,102.25(85.34)
28/06/2008,Guwahati,94.94(78.92)
28/06/2008,Siliguri,89.44(69.40)
28/06/2008,Jalpaiguri,N.S.(N.S.)
28/06/2008,mjunction,
28/06/2008,Cochin,67.19(50.94)
28/06/2008,Coonoor,62.68(41.62)
28/06/2008,Coimbatore,63.39(44.67)
28/06/2008,Tea Serve,61.77(40.69)
21/06/2008,Kolkata,101.00(83.83)
21/06/2008,Guwahati,95.82(81.29)
21/06/2008,Siliguri,91.30(71.59)
21/06/2008,Jalpaiguri,N.S.(N.S.)
21/06/2008,mjunction,
21/06/2008,Cochin,64.21(50.54)
21/06/2008,Coonoor,61.96(44.07)
21/06/2008,Coimbatore,62.23(45.38)
21/06/2008,Tea Serve,61.68(42.25)
14/06/2008,Kolkata,95.50(80.11)
14/06/2008,Guwahati,93.95(80.36)
14/06/2008,Siliguri,94.07(73.38)
14/06/2008,Jalpaiguri,N.S.(N.S.)
14/06/2008,mjunction,
14/06/2008,Cochin,61.35(51.98)
14/06/2008,Coonoor,60.62(45.79)
14/06/2008,Coimbatore,60.20(46.77)
14/06/2008,Tea Serve,60.28(43.00)
07/06/2008,Kolkata,91.69(77.50)
07/06/2008,Guwahati,89.09(75.53)
07/06/2008,Siliguri,92.96(73.32)
07/06/2008,Jalpaiguri,N.S.(N.S.)
07/06/2008,mjunction,
07/06/2008,Cochin,58.87(52.60)
07/06/2008,Coonoor,60.23(46.33)
07/06/2008,Coimbatore,59.40(47.83)
07/06/2008,Tea Serve,58.57(44.08)
31/05/2008,Kolkata,91.23(76.47)
31/05/2008,Guwahati,87.17(73.10)
31/05/2008,Siliguri,90.84(73.93)
31/05/2008,Jalpaiguri,N.S.(N.S.)
31/05/2008,mjunction,
31/05/2008,Cochin,58.76(53.45)
31/05/2008,Coonoor,57.93(47.02)
31/05/2008,Coimbatore,57.73(48.14)
31/05/2008,Tea Serve,56.32(43.40)
24/05/2008,Kolkata,92.47(74.43)
24/05/2008,Guwahati,87.21(69.81)
24/05/2008,Siliguri,88.79(72.55)
24/05/2008,Jalpaiguri,N.S.(N.S.)
24/05/2008,mjunction,
24/05/2008,Cochin,58.03(55.75)
24/05/2008,Coonoor,57.02(47.34)
24/05/2008,Coimbatore,57.36(49.25)
24/05/2008,Tea Serve,55.51(44.11)
17/05/2008,Kolkata,92.56(74.34)
17/05/2008,Guwahati,87.31(69.72)
17/05/2008,Siliguri,88.36(70.60)
17/05/2008,Jalpaiguri,N.S.(N.S.)
17/05/2008,mjunction,
17/05/2008,Cochin,57.46(56.27)
17/05/2008,Coonoor,55.15(47.49)
17/05/2008,Coimbatore,54.30(49.73)
17/05/2008,Tea Serve,53.52(44.09)
10/05/2008,Kolkata,93.09(75.21)
10/05/2008,Guwahati,87.51(69.99)
10/05/2008,Siliguri,86.07(68.70)
10/05/2008,Jalpaiguri,N.S.(N.S.)
10/05/2008,mjunction,
10/05/2008,Cochin,57.61(57.67)
10/05/2008,Coonoor,55.11(47.49)
10/05/2008,Coimbatore,54.89(50.49)
10/05/2008,Tea Serve,52.54(43.44)
03/05/2008,Kolkata,95.14(79.15)
03/05/2008,Guwahati,87.51(71.68)
03/05/2008,Siliguri,86.36(69.74)
03/05/2008,Jalpaiguri,N.S.(N.S.)
03/05/2008,mjunction,
03/05/2008,Cochin,59.05(58.06)
03/05/2008,Coonoor,56.17(46.94)
03/05/2008,Coimbatore,55.35(50.75)
03/05/2008,Tea Serve,53.50(44.94)
26/04/2008,Kolkata,97.53(84.62)
26/04/2008,Guwahati,90.29(75.21)
26/04/2008,Siliguri,89.43(71.93)
26/04/2008,Jalpaiguri,N.S.(N.S.)
26/04/2008,mjunction,
26/04/2008,Cochin,59.31(58.21)
26/04/2008,Coonoor,56.17(47.25)
26/04/2008,Coimbatore,55.60(49.72)
26/04/2008,Tea Serve,54.83(45.40)
19/04/2008,Kolkata,94.81(81.95)
19/04/2008,Guwahati,N.S.(81.14)
19/04/2008,Siliguri,91.14(75.17)
19/04/2008,Jalpaiguri,N.S.(N.S.)
19/04/2008,mjunction,
19/04/2008,Cochin,58.68(58.73)
19/04/2008,Coonoor,54.24(46.45)
19/04/2008,Coimbatore,55.14(51.85)
19/04/2008,Tea Serve,53.48(44.59)
12/04/2008,Kolkata,87.47(89.83)
12/04/2008,Guwahati,83.97(84.71)
12/04/2008,Siliguri,90.96(78.91)
12/04/2008,Jalpaiguri,N.S.(N.S.)
12/04/2008,mjunction,
12/04/2008,Cochin,58.60(59.32)
12/04/2008,Coonoor,54.25(47.16)
12/04/2008,Coimbatore,54.83(50.29)
12/04/2008,Tea Serve,53.55(45.86)
05/04/2008,Kolkata,79.95(72.21)
05/04/2008,Guwahati,65.64(61.47)
05/04/2008,Siliguri,93.21(82.64)
05/04/2008,Jalpaiguri,N.S.(N.S.)
05/04/2008,mjunction,
05/04/2008,Cochin,57.54(N.S.)
05/04/2008,Coonoor,54.63(47.03)
05/04/2008,Coimbatore,54.46(48.50)
05/04/2008,Tea Serve,52.22(45.65)
29/03/2008,Kolkata,64.49(54.04)
29/03/2008,Guwahati,N.S.(55.37)
29/03/2008,Siliguri,60.97(53.73)
29/03/2008,Jalpaiguri,N.S.(N.S.)
29/03/2008,mjunction,
29/03/2008,Cochin,57.79(60.81)
29/03/2008,Coonoor,55.17(47.36)
29/03/2008,Coimbatore,54.73(49.09)
29/03/2008,Tea Serve,53.1(45.3)
22/03/2008,Kolkata,N.S.(N.S.)
22/03/2008,Guwahati,58.96(N.S.)
22/03/2008,Siliguri,N.S.(N.S.)
22/03/2008,Jalpaiguri,N.S.(N.S.)
22/03/2008,mjunction,
22/03/2008,Cochin,N.S.(60.03    )
22/03/2008,Coonoor,55.22(49.4)
22/03/2008,Coimbatore,55.64(50.04)
22/03/2008,Tea Serve,54.26(45.04)
15/03/2008,Kolkata,N.S.(N.S.)
15/03/2008,Guwahati,N.S.(54.39)
15/03/2008,Siliguri,N.S.(N.S.)
15/03/2008,Jalpaiguri,N.S.(N.S.)
15/03/2008,mjunction,
15/03/2008,Cochin,59.85(59.05)
15/03/2008,Coonoor,55.92(48.46)
15/03/2008,Coimbatore,56.33(55.79)
15/03/2008,Tea Serve,53.34(45.91)
08/03/2008,Kolkata,66.06(55.19)
08/03/2008,Guwahati,N.S.(N.S.)
08/03/2008,Siliguri,60.76(50.41)
08/03/2008,Jalpaiguri,N.S.(N.S.)
08/03/2008,mjunction,
08/03/2008,Cochin,58.58(N.S.)
08/03/2008,Coonoor,56(50.07)
08/03/2008,Coimbatore,55.53(N.S.)
08/03/2008,Tea Serve,52.42(45.79)
01/03/2008,Kolkata,N.S.(N.S.)
01/03/2008,Guwahati,55.65(N.S.)
01/03/2008,Siliguri,57.02(N.S.)
01/03/2008,Jalpaiguri,N.S.(N.S.)
01/03/2008,mjunction,
01/03/2008,Cochin,58.14(59.47)
01/03/2008,Coonoor,53.99(50.07)
01/03/2008,Coimbatore,53.8(53.75)
01/03/2008,Tea Serve,51(46.47)
23/02/2008,Kolkata,65.69(58.84)
23/02/2008,Guwahati,59.39(57.17)
23/02/2008,Siliguri,58.15(52.33)
23/02/2008,Jalpaiguri,N.S.(N.S.)
23/02/2008,mjunction,
23/02/2008,Cochin,58.53(58.85)
23/02/2008,Coonoor,52.69(N.S.)
23/02/2008,Coimbatore,53.65(52.29)
23/02/2008,Tea Serve,50(45.79)
16/02/2008,Kolkata,67.81(59.7)
16/02/2008,Guwahati,62.5(N.S.)
16/02/2008,Siliguri,61.27(52.74)
16/02/2008,Jalpaiguri,N.S.(N.S.)
16/02/2008,mjunction,
16/02/2008,Cochin,57.66(58.5)
16/02/2008,Coonoor,51.8(49.76)
16/02/2008,Coimbatore,53.47(50.75)
16/02/2008,Tea Serve,49.76(45.5)
09/02/2008,Kolkata,70.4(62.47)
09/02/2008,Guwahati,63.28(61.12)
09/02/2008,Siliguri,59.63(53.12)
09/02/2008,Jalpaiguri,N.S.(N.S.)
09/02/2008,mjunction,
09/02/2008,Cochin,57.32(57.81)
09/02/2008,Coonoor,52.28(49.42)
09/02/2008,Coimbatore,52.6(50.04)
09/02/2008,Tea Serve,50.02(45.7)
02/02/2008,Kolkata,70.39(67.24)
02/02/2008,Guwahati,64.99(60.77)
02/02/2008,Siliguri,62.09(54.59)
02/02/2008,Jalpaiguri,N.S.(N.S.)
02/02/2008,mjunction,
02/02/2008,Cochin,57.06(58.48)
02/02/2008,Coonoor,53.38(49.58)
02/02/2008,Coimbatore,52.5(50.2)
02/02/2008,Tea Serve,50.33(46.64)
26/01/2008,Kolkata,73.38(65.99)
26/01/2008,Guwahati,65.66(60.58)
26/01/2008,Siliguri,65.57(56.43)
26/01/2008,Jalpaiguri,N.S.(N.S.)
26/01/2008,mjunction,
26/01/2008,Cochin,54.59(60.24)
26/01/2008,Coonoor,53.43(48.67)
26/01/2008,Coimbatore,52.07(49.71)
26/01/2008,Tea Serve,48.5(46.12)
19/01/2008,Kolkata,76.25(66.63)
19/01/2008,Guwahati,71.01(61.2)
19/01/2008,Siliguri,67.16(58.49)
19/01/2008,Jalpaiguri,N.S.(N.S.)
19/01/2008,mjunction,
19/01/2008,Cochin,57.49(58.96)
19/01/2008,Coonoor,52.48(48.59)
19/01/2008,Coimbatore,53.18(50.43)
19/01/2008,Tea Serve,48.04(46.76)
12/01/2008,Kolkata,78.73(67.67)
12/01/2008,Guwahati,73.97(61.08)
12/01/2008,Siliguri,68.17(59.3)
12/01/2008,Jalpaiguri,N.S.(N.S.)
12/01/2008,mjunction,
12/01/2008,Cochin,58.02(58.69)
12/01/2008,Coonoor,52.23(47.43)
12/01/2008,Coimbatore,53.39(49.12)
12/01/2008,Tea Serve,46.84(45.23)
05/01/2008,Kolkata,79.79(67.68)
05/01/2008,Guwahati,76.19(61.51)
05/01/2008,Siliguri,70.07(60.01)
05/01/2008,Jalpaiguri,N.S.(N.S.)
05/01/2008,mjunction,
05/01/2008,Cochin,57.83(56.35)
05/01/2008,Coonoor,51.67(47.61)
05/01/2008,Coimbatore,53.92(49.3)
05/01/2008,Tea Serve,46.75(45.13)
26/08/2008,Kolkata,176.74(166.83)
26/08/2008,Guwahati,153.87(142.38)
26/08/2008,Siliguri,124.43(127.29)
26/08/2008,Jalpaiguri,NS(NS)
26/08/2008,mjunction,
26/08/2008,Cochin,114.15(120.04)
26/08/2008,Coonoor,65.54(94.63)
26/08/2008,Coimbatore,81.82(96.64)
26/08/2008,Tea Serve,63.77(77.37)
19/08/2008,Kolkata,179.36(171.08)
19/08/2008,Guwahati,153.62(141.50)
19/08/2008,Siliguri,126.26(125.14)
19/08/2008,Jalpaiguri,NS(NS)
19/08/2008,mjunction,
19/08/2008,Cochin,112.76(116.63)
19/08/2008,Coonoor,67.35(92.82)
19/08/2008,Coimbatore,82.24(94.11)
19/08/2008,Tea Serve,58.90(78.43)
27/12/2008,Kolkata,101.19(85.17)
27/12/2008,Guwahati,87.26(78.43)
27/12/2008,Siliguri,84.90(72.10)
27/12/2008,Jalpaiguri,N.S.(N.S.)
27/12/2008,mjunction,
27/12/2008,Cochin,N.S.(N.S.)
27/12/2008,Coonoor,N.S.(52.12)
27/12/2008,Coimbatore,N.S.(N.S.)
27/12/2008,Tea Serve,64.40(46.77)
20/12/2008,Kolkata,102.69(85.00)
20/12/2008,Guwahati,89.04(78.85)
20/12/2008,Siliguri,86.30(74.92)
20/12/2008,Jalpaiguri,N.S.(N.S.)
20/12/2008,mjunction,
20/12/2008,Cochin,76.11(55.12)
20/12/2008,Coonoor,65.73(51.89)
20/12/2008,Coimbatore,68.85(52.22)
20/12/2008,Tea Serve,59.00(46.24)
13/12/2008,Kolkata,103.91(83.16)
13/12/2008,Guwahati,89.92(76.55)
13/12/2008,Siliguri,86.17(73.01)
13/12/2008,Jalpaiguri,N.S.(N.S.)
13/12/2008,mjunction,
13/12/2008,Cochin,73.64(54.54)
13/12/2008,Coonoor,61.87(48.50)
13/12/2008,Coimbatore,64.28(50.96)
13/12/2008,Tea Serve,56.50(42.40)
06/12/2008,Kolkata,107.01(81.61)
06/12/2008,Guwahati,94.69(74.96)
06/12/2008,Siliguri,85.79(70.89)
06/12/2008,Jalpaiguri,N.S.(N.S.)
06/12/2008,mjunction,
06/12/2008,Cochin,68.78(54.60)
06/12/2008,Coonoor,59.21(47.41)
06/12/2008,Coimbatore,60.08(49.41)
06/12/2008,Tea Serve,57.37(40.61)
29/11/2008,Kolkata,109.99(81.00)
29/11/2008,Guwahati,96.88(73.03)
29/11/2008,Siliguri,86.99(69.46)
29/11/2008,Jalpaiguri,N.S.(N.S.)
29/11/2008,mjunction,
29/11/2008,Cochin,76.35(56.10)
29/11/2008,Coonoor,60.96(46.38)
29/11/2008,Coimbatore,61.21(49.96)
29/11/2008,Tea Serve,59.31(40.18)
22/11/2008,Kolkata,108.47(79.76)
22/11/2008,Guwahati,96.74(72.71)
22/11/2008,Siliguri,86.72(69.77)
22/11/2008,Jalpaiguri,N.S.(N.S.)
22/11/2008,mjunction,
22/11/2008,Cochin,81.30(54.90)
22/11/2008,Coonoor,66.08(44.20)
22/11/2008,Coimbatore,68.17(47.50)
22/11/2008,Tea Serve,63.78(37.99)
22/11/2008,Kolkata,108.47(79.76)
22/11/2008,Guwahati,96.74(72.71)
22/11/2008,Siliguri,86.72(69.77)
22/11/2008,Jalpaiguri,N.S.(N.S.)
22/11/2008,mjunction,
22/11/2008,Cochin,81.30(54.90)
22/11/2008,Coonoor,66.08(44.20)
22/11/2008,Coimbatore,68.17(47.50)
22/11/2008,Tea Serve,63.78(37.99)
15/11/2008,Kolkata,108.05(80.56)
15/11/2008,Guwahati,98.75(71.47)
15/11/2008,Siliguri,89.07(66.30)
15/11/2008,Jalpaiguri,N.S.(N.S.)
15/11/2008,mjunction,
15/11/2008,Cochin,78.64(54.44)
15/11/2008,Coonoor,68.09(41.10)
15/11/2008,Coimbatore,70.54(44.99)
15/11/2008,Tea Serve,65.17(37.61)
08/11/2008,Kolkata,107.74(85.28)
08/11/2008,Guwahati,100.19(72.13)
08/11/2008,Siliguri,90.18(N.S.)
08/11/2008,Jalpaiguri,N.S.(N.S.)
08/11/2008,mjunction,
08/11/2008,Cochin,N.S.(55.12)
08/11/2008,Coonoor,69.09(39.64)
08/11/2008,Coimbatore,70.57(N.S.)
08/11/2008,Tea Serve,65.37(35.12)
01/11/2008,Kolkata,109.91(81.02)
01/11/2008,Guwahati,101.33(70.80)
01/11/2008,Siliguri,90.01(65.26)
01/11/2008,Jalpaiguri,N.S.(N.S.)
01/11/2008,mjunction,
01/11/2008,Cochin,82.30(55.05)
01/11/2008,Coonoor,74.88(40.34)
01/11/2008,Coimbatore,72.64(44.40)
01/11/2008,Tea Serve,68.22(35.04)
25/10/2008,Kolkata,115.59(81.40)
25/10/2008,Guwahati,106.51(N.S.)
25/10/2008,Siliguri,96.21(65.00)
25/10/2008,Jalpaiguri,N.S.(N.S.)
25/10/2008,mjunction,
25/10/2008,Cochin,89.77(52.80)
25/10/2008,Coonoor,79.81(38.46)
25/10/2008,Coimbatore,N.S.(43.02)
25/10/2008,Tea Serve,75.94(37.04)
18/10/2008,Kolkata,114.94(N.S.)
18/10/2008,Guwahati,107.29(71.60)
18/10/2008,Siliguri,98.95(N.S.)
18/10/2008,Jalpaiguri,N.S.(N.S.)
18/10/2008,mjunction,
18/10/2008,Cochin,94.33(50.39)
18/10/2008,Coonoor,83.46(38.46)
18/10/2008,Coimbatore,84.63(42.04)
18/10/2008,Tea Serve,79.83(36.35)
11/10/2008,Kolkata,N.S.(82.55)
11/10/2008,Guwahati,N.S.(70.87)
11/10/2008,Siliguri,N.S.(64.98)
11/10/2008,Jalpaiguri,N.S.(N.S.)
11/10/2008,mjunction,
11/10/2008,Cochin,92.87(53.90)
11/10/2008,Coonoor,82.53(38.74)
11/10/2008,Coimbatore,84.91(43.78)
11/10/2008,Tea Serve,79.08(36.35)
04/10/2008,Kolkata,115.09(79.87)
04/10/2008,Guwahati,105.22(69.28)
04/10/2008,Siliguri,97.97(63.23)
04/10/2008,Jalpaiguri,N.S.(N.S.)
04/10/2008,mjunction,
04/10/2008,Cochin,93.66(54.70)
04/10/2008,Coonoor,80.75(39.35)
04/10/2008,Coimbatore,82.52(43.67)
04/10/2008,Tea Serve,76.96(38.19)
27/09/2008,Kolkata,113.53(81.56)
27/09/2008,Guwahati,105.63(68.32)
27/09/2008,Siliguri,97.14(62.81)
27/09/2008,Jalpaiguri,N.S.(N.S.)
27/09/2008,mjunction,
27/09/2008,Cochin,101.48(54.73)
27/09/2008,Coonoor,84.21(39.04)
27/09/2008,Coimbatore,88.01(43.94)
27/09/2008,Tea Serve,82.95(37.02)
20/09/2008,Kolkata,111.95(80.02)
20/09/2008,Guwahati,102.50(67.00)
20/09/2008,Siliguri,97.94(62.37)
20/09/2008,Jalpaiguri,N.S.(N.S.)
20/09/2008,mjunction,
20/09/2008,Cochin,97.23(53.84)
20/09/2008,Coonoor,83.63(39.36)
20/09/2008,Coimbatore,87.11(44.10)
20/09/2008,Tea Serve,79.72(38.64)
13/09/2008,Kolkata,107.91(79.75)
13/09/2008,Guwahati,98.82(66.05)
13/09/2008,Siliguri,91.65(61.51)
13/09/2008,Jalpaiguri,N.S.(N.S.)
13/09/2008,mjunction,
13/09/2008,Cochin,N.S.(53.48)
13/09/2008,Coonoor,75.67(39.82)
13/09/2008,Coimbatore,80.32(43.93)
13/09/2008,Tea Serve,71.44(38.36)
06/09/2008,Kolkata,108.35(80.10)
06/09/2008,Guwahati,97.37(67.68)
06/09/2008,Siliguri,88.80(60.74)
06/09/2008,Jalpaiguri,N.S.(N.S.)
