week,location,average_price
09/08/2014,Coimbatore,69.82(94.18)
09/08/2014,Tea Serve,53.22(86.24)
02/08/2014,Kolkata,182.03(169.10)
02/08/2014,Guwahati,158.65(141.14)
02/08/2014,Siliguri,132.00(121.57)
02/08/2014,Jalpaiguri,120.00(92.41)
02/08/2014,mjunction,
02/08/2014,Cochin,98.78(120.05)
02/08/2014,Coonoor,66.71(85.54)
02/08/2014,Coimbatore,70.51(92.27)
02/08/2014,Tea Serve,55.80(87.94)
26/07/2014,Kolkata,189.71(170.76)
26/07/2014,Guwahati,162.30(142.30)
26/07/2014,Siliguri,134.38(123.98)
26/07/2014,Jalpaiguri,114.73(94.78)
26/07/2014,mjunction,
26/07/2014,Cochin,99.43(118.70)
26/07/2014,Coonoor,66.11(84.21)
26/07/2014,Coimbatore,72.55(91.74)
26/07/2014,Tea Serve,57.05(91.87)
19/07/2014,Kolkata,194.77(175.67)
19/07/2014,Guwahati,165.70(145.21)
19/07/2014,Siliguri,138.56(124.85)
19/07/2014,Jalpaiguri,106.06(93.70)
19/07/2014,mjunction,
19/07/2014,Cochin,96.86(115.93)
19/07/2014,Coonoor,67.04(85.61)
19/07/2014,Coimbatore,74.09(91.72)
19/07/2014,Tea Serve,56.97(91.78)
12/07/2014,Kolkata,202.58(182.91)
12/07/2014,Guwahati,174.09(147.16)
12/07/2014,Siliguri,144.10(126.89)
12/07/2014,Jalpaiguri,114.19(101.53)
12/07/2014,mjunction,
12/07/2014,Cochin,98.38(111.74)
12/07/2014,Coonoor,74.90(88.23)
12/07/2014,Coimbatore,80.55(92.27)
12/07/2014,Tea Serve,55.22(92.50)
05/07/2014,Kolkata,201.42(184.02)
05/07/2014,Guwahati,174.20(149.14)
05/07/2014,Siliguri,148.12(128.07)
05/07/2014,Jalpaiguri,117.47(103.42)
05/07/2014,mjunction,
05/07/2014,Cochin,96.58(110.71)
05/07/2014,Coonoor,73.44(91.23)
05/07/2014,Coimbatore,76.31(95.70)
05/07/2014,Tea Serve,57.62(94.23)
28/06/2014,Kolkata,196.17(184.35)
28/06/2014,Guwahati,177.21(147.47)
28/06/2014,Siliguri,154.99(133.02)
28/06/2014,Jalpaiguri,N.S.(100.64)
28/06/2014,mjunction,
28/06/2014,Cochin,96.42(111.00)
28/06/2014,Coonoor,76.66(92.04)
28/06/2014,Coimbatore,80.66(95.95)
28/06/2014,Tea Serve,57.97(92.95)
21/06/2014,Kolkata,180.30(176.05)
21/06/2014,Guwahati,176.22(143.30)
21/06/2014,Siliguri,158.51(137.12)
21/06/2014,Jalpaiguri,N.S.(109.64)
21/06/2014,mjunction,
21/06/2014,Cochin,95.05(111.25)
21/06/2014,Coonoor,76.80(91.76)
21/06/2014,Coimbatore,78.77(95.79)
21/06/2014,Tea Serve,59.46(93.31)
14/06/2014,Kolkata,170.82(165.11)
14/06/2014,Guwahati,171.53(141.76)
14/06/2014,Siliguri,151.22(139.44)
14/06/2014,Jalpaiguri,N.S.(112.13)
14/06/2014,mjunction,
14/06/2014,Cochin,94.66(110.29)
14/06/2014,Coonoor,75.68(90.65)
14/06/2014,Coimbatore,82.77(95.64)
14/06/2014,Tea Serve,58.71(90.33)
07/06/2014,Kolkata,167.12(160.27)
07/06/2014,Guwahati,163.34(139.25)
07/06/2014,Siliguri,143.90(138.89)
07/06/2014,Jalpaiguri,N.S.(113.50)
07/06/2014,mjunction,
07/06/2014,Cochin,96.19(112.64)
07/06/2014,Coonoor,76.90(92.10)
07/06/2014,Coimbatore,85.59(95.78)
07/06/2014,Tea Serve,60.00(88.45)
31/05/2014,Kolkata,166.37(164.28)
31/05/2014,Guwahati,163.52(135.71)
31/05/2014,Siliguri,137.38(137.83)
31/05/2014,Jalpaiguri,N.S.(113.96)
31/05/2014,mjunction,
31/05/2014,Cochin,100.74(114.70)
31/05/2014,Coonoor,78.57(92.22)
31/05/2014,Coimbatore,86.53(96.92)
31/05/2014,Tea Serve,61.77(89.67)
24/05/2014,Kolkata,167.64(173.77)
24/05/2014,Guwahati,160.86(142.09)
24/05/2014,Siliguri,140.85(134.02)
24/05/2014,Jalpaiguri,N.S.(122.20)
24/05/2014,mjunction,
24/05/2014,Cochin,104.64(111.62)
24/05/2014,Coonoor,81.24(92.46)
24/05/2014,Coimbatore,88.34(95.35)
24/05/2014,Tea Serve,61.53(87.42)
17/05/2014,Kolkata,174.58(174.82)
17/05/2014,Guwahati,158.44(148.92)
17/05/2014,Siliguri,138.36(127.96)
17/05/2014,Jalpaiguri,N.S.(N.S)
17/05/2014,mjunction,
17/05/2014,Cochin,108.52(109.11)
17/05/2014,Coonoor,80.26(91.50)
17/05/2014,Coimbatore,91.44(93.37)
17/05/2014,Tea Serve,62.40(84.08)
10/05/2014,Kolkata,173.37(174.70)
10/05/2014,Guwahati,164.90(145.85)
10/05/2014,Siliguri,140.12(129.79)
10/05/2014,Jalpaiguri,N.S.(N.S)
10/05/2014,mjunction,
10/05/2014,Cochin,109.55(110.13)
10/05/2014,Coonoor,82.72(93.53)
10/05/2014,Coimbatore,92.07(93.07)
10/05/2014,Tea Serve,63.31(82.59)
03/05/2014,Kolkata,179.27(174.16)
03/05/2014,Guwahati,166.36(151.87)
03/05/2014,Siliguri,146.68(130.20)
03/05/2014,Jalpaiguri,N.S.(N.S)
03/05/2014,mjunction,
03/05/2014,Cochin,112.87(118.08)
03/05/2014,Coonoor,81.28(97.45)
03/05/2014,Coimbatore,88.60(98.80)
03/05/2014,Tea Serve,60.93(83.61)
26/04/2014,Kolkata,175.80(172.79)
26/04/2014,Guwahati,159.79(157.15)
26/04/2014,Siliguri,145.82(132.53)
26/04/2014,Jalpaiguri,N.S.(138.68)
26/04/2014,mjunction,
26/04/2014,Cochin,109.37(124.91)
26/04/2014,Coonoor,78.17(100.72)
26/04/2014,Coimbatore,85.31(103.12)
26/04/2014,Tea Serve,65.11(87.24)
19/04/2014,Kolkata,140.88(166.00)
19/04/2014,Guwahati,141.13(164.65)
19/04/2014,Siliguri,150.23(138.81)
19/04/2014,Jalpaiguri,N.S.(N.S.)
19/04/2014,mjunction,
19/04/2014,Cochin,NS(126.48)
19/04/2014,Coonoor,73.32(102.82)
19/04/2014,Coimbatore,81.70(105.47)
19/04/2014,Tea Serve,66.56(89.94)
12/04/2014,Kolkata,163.20(139.82)
12/04/2014,Guwahati,164.11(158.23)
12/04/2014,Siliguri,149.73(144.43)
12/04/2014,Jalpaiguri,N.S.(N.S.)
12/04/2014,mjunction,
12/04/2014,Cochin,109.96(130.11)
12/04/2014,Coonoor,73.44(105.09)
12/04/2014,Coimbatore,82.73(110.26)
12/04/2014,Tea Serve,65.13(91.84)
05/04/2014,Kolkata,121.38(133.05)
05/04/2014,Guwahati,132.04(129.75)
05/04/2014,Siliguri,148.92(143.98)
05/04/2014,Jalpaiguri,N.S.(N.S.)
05/04/2014,mjunction,
05/04/2014,Cochin,110.58(132.36)
05/04/2014,Coonoor,73.07(109.56)
05/04/2014,Coimbatore,82.89(112.81)
05/04/2014,Tea Serve,64.64(96.11)
29/03/2014,Kolkata,113.34(NS)
29/03/2014,Guwahati,91.12(NS)
29/03/2014,Siliguri,95.61(NS)
29/03/2014,Jalpaiguri,N.S.(N.S.)
29/03/2014,mjunction,
29/03/2014,Cochin,110.56(NS)
29/03/2014,Coonoor,74.59(109.66)
29/03/2014,Coimbatore,84.11(117.33)
29/03/2014,Tea Serve,67.56(96.79)
22/03/2014,Kolkata,NS(135.30)
22/03/2014,Guwahati,NS(127.53)
22/03/2014,Siliguri,NS(134.72)
22/03/2014,Jalpaiguri,N.S.(N.S.)
22/03/2014,mjunction,
22/03/2014,Cochin,108.17(135.75)
22/03/2014,Coonoor,77.10(110.69)
22/03/2014,Coimbatore,85.52(115.84)
22/03/2014,Tea Serve,70.72(99.61)
15/03/2014,Kolkata,NS(NS)
15/03/2014,Guwahati,NS(NS)
15/03/2014,Siliguri,NS(NS)
15/03/2014,Jalpaiguri,N.S.(N.S.)
15/03/2014,mjunction,
15/03/2014,Cochin,108.24(125.45)
15/03/2014,Coonoor,81.50(107.99)
15/03/2014,Coimbatore,85.75(111.30)
15/03/2014,Tea Serve,70.64(94.41)
08/03/2014,Kolkata,112.86(137.56)
08/03/2014,Guwahati,109.50(122.34)
08/03/2014,Siliguri,95.06(124.68)
08/03/2014,Jalpaiguri,N.S.(N.S.)
08/03/2014,mjunction,
08/03/2014,Cochin,108.92(118.05)
08/03/2014,Coonoor,82.90(104.11)
08/03/2014,Coimbatore,87.80(107.09)
08/03/2014,Tea Serve,75.49(91.28)
01/03/2014,Kolkata,N.S.(144.81)
01/03/2014,Guwahati,N.S.(N.S.)
01/03/2014,Siliguri,N.S.(N.S.)
01/03/2014,Jalpaiguri,N.S.(N.S.)
01/03/2014,mjunction,
01/03/2014,Cochin,108.81(111.40)
01/03/2014,Coonoor,83.28(99.95)
01/03/2014,Coimbatore,91.05(102.16)
01/03/2014,Tea Serve,74.76(84.98)
22/02/2014,Kolkata,115.00(133.53)
22/02/2014,Guwahati,115.07(121.85)
22/02/2014,Siliguri,95.62(121.78)
22/02/2014,Jalpaiguri,N.S.(N.S.)
22/02/2014,mjunction,
22/02/2014,Cochin,111.82(109.31)
22/02/2014,Coonoor,83.88(97.90)
22/02/2014,Coimbatore,91.78(99.27)
22/02/2014,Tea Serve,71.98(87.03)
15/02/2014,Kolkata,116.50(129.57)
15/02/2014,Guwahati,110.56(120.73)
15/02/2014,Siliguri,98.59(116.31)
15/02/2014,Jalpaiguri,N.S.(N.S.)
15/02/2014,mjunction,
15/02/2014,Cochin,112.37(107.19)
15/02/2014,Coonoor,86.16(98.39)
15/02/2014,Coimbatore,89.72(97.89)
15/02/2014,Tea Serve,73.82(91.77)
08/02/2014,Kolkata,120.69(131.12)
08/02/2014,Guwahati,105.03(119.08)
08/02/2014,Siliguri,105.34(113.36)
08/02/2014,Jalpaiguri,N.S.(N.S.)
08/02/2014,mjunction,
08/02/2014,Cochin,110.09(105.92)
08/02/2014,Coonoor,85.22(98.66)
08/02/2014,Coimbatore,90.45(97.58)
08/02/2014,Tea Serve,74.49(91.99)
01/02/2014,Kolkata,120.14(132.82)
01/02/2014,Guwahati,107.46(116.72)
01/02/2014,Siliguri,106.67(114.94)
01/02/2014,Jalpaiguri,N.S.(N.S.)
01/02/2014,mjunction,
01/02/2014,Cochin,109.32(104.49)
01/02/2014,Coonoor,84.88(98.16)
01/02/2014,Coimbatore,92.59(97.64)
01/02/2014,Tea Serve,74.80(93.47)
25/01/2014,Kolkata,125.37(141.87)
25/01/2014,Guwahati,107.90(116.67)
25/01/2014,Siliguri,110.77(112.69)
25/01/2014,Jalpaiguri,N.S.(N.S.)
25/01/2014,mjunction,
25/01/2014,Cochin,108.42(103.18)
25/01/2014,Coonoor,83.13(98.18)
25/01/2014,Coimbatore,90.19(96.89)
25/01/2014,Tea Serve,79.43(94.34)
18/01/2014,Kolkata,130.64(140.57)
18/01/2014,Guwahati,107.92(121.80)
18/01/2014,Siliguri,113.71(115.51)
18/01/2014,Jalpaiguri,N.S.(98.42)
18/01/2014,mjunction,
18/01/2014,Cochin,112.38(105.27)
18/01/2014,Coonoor,82.51(97.53)
18/01/2014,Coimbatore,88.95(96.16)
18/01/2014,Tea Serve,82.59(97.48)
11/01/2014,Kolkata,136.34(145.37)
11/01/2014,Guwahati,113.41(122.25)
11/01/2014,Siliguri,118.14(118.56)
11/01/2014,Jalpaiguri,N.S.(97.68)
11/01/2014,mjunction,
11/01/2014,Cochin,112.05(105.68)
11/01/2014,Coonoor,79.35(99.34)
11/01/2014,Coimbatore,84.19(98.27)
11/01/2014,Tea Serve,73.58(98.99)
04/01/2014,Kolkata,145.28(147.62)
04/01/2014,Guwahati,116.98(130.36)
04/01/2014,Siliguri,122.45(121.08)
04/01/2014,Jalpaiguri,N.S.(99.40)
04/01/2014,mjunction,
04/01/2014,Cochin,102.22(105.55)
04/01/2014,Coonoor,77.45(99.76)
04/01/2014,Coimbatore,82.55(98.85)
04/01/2014,Tea Serve,69.68(101.73)
